id,old,new,
17439,ノビリティーズフォート,Nobility's Fort,
17440,ノビリティーズフォート,Nobility's Fort,
17391,ノビリティーズエストック,Nobility's Estoc,
17392,ノビリティーズエストック,Nobility's Estoc,
17393,ノビリティーズエストック,Nobility's Estoc,
17394,ノビリティーズエストック,Nobility's Estoc,
17395,ノビリティーズエストック,Nobility's Estoc,
17471,ノビリティーズダガー,Nobility's Daggers,
17472,ノビリティーズダガー,Nobility's Daggers,
17473,ノビリティーズダガー,Nobility's Daggers,
17474,ノビリティーズダガー,Nobility's Daggers,
17475,ノビリティーズダガー,Nobility's Daggers,
17481,ノビリティーズボウ,Nobility's Bow,
17482,ノビリティーズボウ,Nobility's Bow,
17483,ノビリティーズボウ,Nobility's Bow,
17484,ノビリティーズボウ,Nobility's Bow,
17485,ノビリティーズボウ,Nobility's Bow,
16632,無の刻印,No Engraving,
297,ニルヴァーナ,Nirvana,
1909,ニルヴァーナ,Nirvana,
2932,ニルヴァーナ,Nirvana,
3955,ニルヴァーナ,Nirvana,
4978,ニルヴァーナ,Nirvana,
687,ニンジャボトム,Ninja Bottoms,
2299,ニンジャボトム,Ninja Bottoms,
3322,ニンジャボトム,Ninja Bottoms,
4345,ニンジャボトム,Ninja Bottoms,
5368,ニンジャボトム,Ninja Bottoms,
18309,ニルーファルパデット,Niloufar Padding,
18310,ニルーファルパデット,Niloufar Padding,
18311,ニルーファルパデット,Niloufar Padding,
18312,ニルーファルパデット,Niloufar Padding,
18313,ニルーファルパデット,Niloufar Padding,
18249,ニルーファルフード,Niloufar Hood,
18250,ニルーファルフード,Niloufar Hood,
18251,ニルーファルフード,Niloufar Hood,
18252,ニルーファルフード,Niloufar Hood,
18253,ニルーファルフード,Niloufar Hood,
18369,ニルーファルグローブ,Niloufar Gloves,
18370,ニルーファルグローブ,Niloufar Gloves,
18371,ニルーファルグローブ,Niloufar Gloves,
18372,ニルーファルグローブ,Niloufar Gloves,
18373,ニルーファルグローブ,Niloufar Gloves,
18429,ニルーファルボトム,Niloufar Bottoms,
18430,ニルーファルボトム,Niloufar Bottoms,
18431,ニルーファルボトム,Niloufar Bottoms,
18432,ニルーファルボトム,Niloufar Bottoms,
18433,ニルーファルボトム,Niloufar Bottoms,
417,ニグラムコルプス,Nigrum Corpus,
2029,ニグラムコルプス,Nigrum Corpus,
3052,ニグラムコルプス,Nigrum Corpus,
4075,ニグラムコルプス,Nigrum Corpus,
5098,ニグラムコルプス,Nigrum Corpus,
15584,ニグレドマント,Nigredo Mantle,
15585,ニグレドマント,Nigredo Mantle,
15586,ニグレドマント,Nigredo Mantle,
15587,ニグレドマント,Nigredo Mantle,
15588,ニグレドマント,Nigredo Mantle,
7746,ナイトメアの声帯,Nightmare's Vocal Cords,
18614,夜帝のリングプレート,Night Emperor Ring Plate,
18619,夜帝,Night Emperor,
15640,夜闇のタオル【壮健】,Night Black Towel (Fine),
15646,夜闇のタオル【優美】,Night Black Towel (Elegant),
14157,夜闇の水着【上】,Night Black Swimsuit (Top),
14158,夜闇の水着【下】,Night Black Swimsuit (Bottom),
935,黒金のバングル,Niello Bangles,
2547,黒金のバングル,Niello Bangles,
3570,黒金のバングル,Niello Bangles,
4593,黒金のバングル,Niello Bangles,
5616,黒金のバングル,Niello Bangles,
792,到達者の腰巻,Newcomer's Waistguard,
2404,到達者の腰巻,Newcomer's Waistguard,
3427,到達者の腰巻,Newcomer's Waistguard,
4450,到達者の腰巻,Newcomer's Waistguard,
5473,到達者の腰巻,Newcomer's Waistguard,
12486,ニュームーン,New Moon,
12487,ニュームーン,New Moon,
12488,ニュームーン,New Moon,
12489,ニュームーン,New Moon,
12490,ニュームーン,New Moon,
12316,ノイモントリヒト,Neumondlicht,
12317,ノイモントリヒト,Neumondlicht,
12318,ノイモントリヒト,Neumondlicht,
12319,ノイモントリヒト,Neumondlicht,
12320,ノイモントリヒト,Neumondlicht,
11052,ネットカフェ特典,Net Cafe Privilege,
455,術師のフード,Neophyte's Hood,
2067,術師のフード,Neophyte's Hood,
3090,術師のフード,Neophyte's Hood,
4113,術師のフード,Neophyte's Hood,
5136,術師のフード,Neophyte's Hood,
463,術師のブーツ,Neophyte's Boots,
2075,術師のブーツ,Neophyte's Boots,
3098,術師のブーツ,Neophyte's Boots,
4121,術師のブーツ,Neophyte's Boots,
5144,術師のブーツ,Neophyte's Boots,
10518,ネメシスウェア,Nemesis Wear,
10519,ネメシスウェア,Nemesis Wear,
10520,ネメシスウェア,Nemesis Wear,
10521,ネメシスウェア,Nemesis Wear,
10522,ネメシスウェア,Nemesis Wear,
10496,ネメシスレッグス,Nemesis Legs,
10497,ネメシスレッグス,Nemesis Legs,
10498,ネメシスレッグス,Nemesis Legs,
10499,ネメシスレッグス,Nemesis Legs,
10500,ネメシスレッグス,Nemesis Legs,
10476,ネメシスブーツ,Nemesis Boots,
10477,ネメシスブーツ,Nemesis Boots,
10478,ネメシスブーツ,Nemesis Boots,
10479,ネメシスブーツ,Nemesis Boots,
10480,ネメシスブーツ,Nemesis Boots,
10441,ネメシスアーマー,Nemesis Armor,
10442,ネメシスアーマー,Nemesis Armor,
10443,ネメシスアーマー,Nemesis Armor,
10444,ネメシスアーマー,Nemesis Armor,
10445,ネメシスアーマー,Nemesis Armor,
7777,鬼人の剛毛,Necrophagous Bristle,
21102,ネクロマンスドマント,Necromanced Mantle,
11836,ナヴァドニェーニエ,Navodnenie,
11837,ナヴァドニェーニエ,Navodnenie,
11838,ナヴァドニェーニエ,Navodnenie,
11839,ナヴァドニェーニエ,Navodnenie,
11840,ナヴァドニェーニエ,Navodnenie,
206,ネイチャーホウル,Nature's Whole,
1818,ネイチャーホウル,Nature's Whole,
2841,ネイチャーホウル,Nature's Whole,
3864,ネイチャーホウル,Nature's Whole,
4887,ネイチャーホウル,Nature's Whole,
1004,ネイチャーパンツ,Nature Pants,
2616,ネイチャーパンツ,Nature Pants,
3639,ネイチャーパンツ,Nature Pants,
4662,ネイチャーパンツ,Nature Pants,
5685,ネイチャーパンツ,Nature Pants,
684,ネイチャーキュイス,Nature Cuisses,
2296,ネイチャーキュイス,Nature Cuisses,
3319,ネイチャーキュイス,Nature Cuisses,
4342,ネイチャーキュイス,Nature Cuisses,
5365,ネイチャーキュイス,Nature Cuisses,
18508,自然木炭,Natural Charcoal,
214,ネイルフリード,Nail Freed,
1826,ネイルフリード,Nail Freed,
2849,ネイルフリード,Nail Freed,
3872,ネイルフリード,Nail Freed,
4895,ネイルフリード,Nail Freed,
11117,ナクトラルボウ,Nactoral Bow,
11118,ナクトラルボウ,Nactoral Bow,
11119,ナクトラルボウ,Nactoral Bow,
11120,ナクトラルボウ,Nactoral Bow,
11121,ナクトラルボウ,Nactoral Bow,
13098,ナブラアーマー,Nabla Armor,
13099,ナブラアーマー,Nabla Armor,
13100,ナブラアーマー,Nabla Armor,
13101,ナブラアーマー,Nabla Armor,
13102,ナブラアーマー,Nabla Armor,
992,ミソロジーブレイサー,Mythology Bracers,
2604,ミソロジーブレイサー,Mythology Bracers,
3627,ミソロジーブレイサー,Mythology Bracers,
4650,ミソロジーブレイサー,Mythology Bracers,
5673,ミソロジーブレイサー,Mythology Bracers,
1007,ミソロジカルタイド,Mythological Tied,
2619,ミソロジカルタイド,Mythological Tied,
3642,ミソロジカルタイド,Mythological Tied,
4665,ミソロジカルタイド,Mythological Tied,
5688,ミソロジカルタイド,Mythological Tied,
836,ミソロジカルバングル,Mythological Bangles,
2448,ミソロジカルバングル,Mythological Bangles,
3471,ミソロジカルバングル,Mythological Bangles,
4494,ミソロジカルバングル,Mythological Bangles,
5517,ミソロジカルバングル,Mythological Bangles,
815,ミスティックバングル,Mystic Bangles,
2427,ミスティックバングル,Mystic Bangles,
3450,ミスティックバングル,Mystic Bangles,
4473,ミスティックバングル,Mystic Bangles,
5496,ミスティックバングル,Mystic Bangles,
7744,謎の臓器,Mystery Organs,
13033,怪盗のマスク,Mysterious Thief's Mask,
13034,怪盗のマスク,Mysterious Thief's Mask,
13035,怪盗のマスク,Mysterious Thief's Mask,
13036,怪盗のマスク,Mysterious Thief's Mask,
13037,怪盗のマスク,Mysterious Thief's Mask,
15929,謎の甲羅片,Mysterious Shell Fragment,
8026,謎の金杭,Mysterious Gold Lump,
7560,謎の古文書,Mysterious Ancient Texts,
11001,ミスリウ印記章,Mysree Medal,
11004,ミスリウ深部印記章,Mysree Grove Medal,
18611,戦徒のリングプレート,Myrmidon Ring Plate,
18616,戦徒,Myrmidon,
7807,変異した獣骨塊,Mutated Bone Lump,
16134,ミュージックプレイヤー,Music Player,
1351,キノコソテー,Mushroom Sauté,
71,マスカラーウォール,Muscular Wall,
1683,マスカラーウォール,Muscular Wall,
2706,マスカラーウォール,Muscular Wall,
3729,マスカラーウォール,Muscular Wall,
4752,マスカラーウォール,Muscular Wall,
15971,濁った竜牙,Murky Dragon Fang,
599,ムルグアームガード,Murg Armguards,
2211,ムルグアームガード,Murg Armguards,
3234,ムルグアームガード,Murg Armguards,
4257,ムルグアームガード,Murg Armguards,
5280,ムルグアームガード,Murg Armguards,
895,マッドスプレッド,Mudguards,
2507,マッドスプレッド,Mudguards,
3530,マッドスプレッド,Mudguards,
4553,マッドスプレッド,Mudguards,
5576,マッドスプレッド,Mudguards,
15484,マウンテニアシューズ,Mountaineer Shoes,
15485,マウンテニアシューズ,Mountaineer Shoes,
15486,マウンテニアシューズ,Mountaineer Shoes,
15487,マウンテニアシューズ,Mountaineer Shoes,
15488,マウンテニアシューズ,Mountaineer Shoes,
15113,マウンテニアチェスト,Mountaineer Chest,
15114,マウンテニアチェスト,Mountaineer Chest,
15115,マウンテニアチェスト,Mountaineer Chest,
15116,マウンテニアチェスト,Mountaineer Chest,
15117,マウンテニアチェスト,Mountaineer Chest,
15324,マウンテニアブレイス,Mountaineer Bracers,
15325,マウンテニアブレイス,Mountaineer Bracers,
15326,マウンテニアブレイス,Mountaineer Bracers,
15327,マウンテニアブレイス,Mountaineer Bracers,
15328,マウンテニアブレイス,Mountaineer Bracers,
9043,母神の指輪,Mother Goddess' Ring,
21778,モスの硬質輝石,Moth Hard Gem,
15938,モロー印記章,Morrow Medal,
16003,モローラワン材,Morrow Lauan Wood,
13128,マローニホーズ,Moroni Hose,
13129,マローニホーズ,Moroni Hose,
13130,マローニホーズ,Moroni Hose,
13131,マローニホーズ,Moroni Hose,
13132,マローニホーズ,Moroni Hose,
139,モルゲンステルン,Morgenstern,
1751,モルゲンステルン,Morgenstern,
2774,モルゲンステルン,Morgenstern,
3797,モルゲンステルン,Morgenstern,
4820,モルゲンステルン,Morgenstern,
337,モルゲングリューエン,Morgenglühen,
1949,モルゲングリューエン,Morgenglühen,
2972,モルゲングリューエン,Morgenglühen,
3995,モルゲングリューエン,Morgenglühen,
5018,モルゲングリューエン,Morgenglühen,
12838,モラリティスリーブ,Morality Sleeves,
12839,モラリティスリーブ,Morality Sleeves,
12840,モラリティスリーブ,Morality Sleeves,
12841,モラリティスリーブ,Morality Sleeves,
12842,モラリティスリーブ,Morality Sleeves,
12958,モラリティシューズ,Morality Shoes,
12959,モラリティシューズ,Morality Shoes,
12960,モラリティシューズ,Morality Shoes,
12961,モラリティシューズ,Morality Shoes,
12962,モラリティシューズ,Morality Shoes,
12701,モラリティローブ,Morality Robe,
12702,モラリティローブ,Morality Robe,
12703,モラリティローブ,Morality Robe,
12704,モラリティローブ,Morality Robe,
12705,モラリティローブ,Morality Robe,
7998,ツキヨタケ,Moonlight Mushroom,
7981,月光花,Moonglow,
16754,ムーディランプ・ホワイト,Moody Lamp - White,
16753,ムーディランプ・バレンタイン,Moody Lamp - Valentine,
14249,ムーディーランプ・パンプキン,Moody Lamp - Pumpkin,
13241,ムーディーランプ・ナチュラル,Moody Lamp - Natural,
16186,ムーディーランプ・ミント,Moody Lamp - Mint,
13242,ムーディーランプ・アイス,Moody Lamp - Ice,
21719,ムーディーランプ・クリスマス,Moody Lamp - Christmas,
13243,ムーディーランプ・ベリー,Moody Lamp - Berry,
23503,ムーディーランプ・4周年,Moody Lamp - 4th Anniversary,
13196,モンスターズ,Monsters,
17908,魔物の生体試料,Monster Tissue Sample,
7865,魔物の胆石,Monster Gallstone,
93,モノリス,Monolith,
1705,モノリス,Monolith,
2728,モノリス,Monolith,
3751,モノリス,Monolith,
4774,モノリス,Monolith,
13202,モノグラム,Monogram,
15098,モノクロームローブ,Monochrome Robe,
15099,モノクロームローブ,Monochrome Robe,
15100,モノクロームローブ,Monochrome Robe,
15101,モノクロームローブ,Monochrome Robe,
15102,モノクロームローブ,Monochrome Robe,
14938,モノクロームマスク,Monochrome Mask,
14939,モノクロームマスク,Monochrome Mask,
14940,モノクロームマスク,Monochrome Mask,
14941,モノクロームマスク,Monochrome Mask,
14942,モノクロームマスク,Monochrome Mask,
15469,モノクロームグリーブ,Monochrome Greaves,
15470,モノクロームグリーブ,Monochrome Greaves,
15471,モノクロームグリーブ,Monochrome Greaves,
15472,モノクロームグリーブ,Monochrome Greaves,
15473,モノクロームグリーブ,Monochrome Greaves,
15308,モノクロームグラブ,Monochrome Gloves,
15309,モノクロームグラブ,Monochrome Gloves,
15310,モノクロームグラブ,Monochrome Gloves,
15311,モノクロームグラブ,Monochrome Gloves,
15312,モノクロームグラブ,Monochrome Gloves,
336,ムーンナハトシュテル,Mondnacht Schütteln,
1948,ムーンナハトシュテル,Mondnacht Schütteln,
2971,ムーンナハトシュテル,Mondnacht Schütteln,
3994,ムーンナハトシュテル,Mondnacht Schütteln,
5017,ムーンナハトシュテル,Mondnacht Schütteln,
9634,モナークベスト,Monarch's Vest,
9635,モナークベスト,Monarch's Vest,
9636,モナークベスト,Monarch's Vest,
9637,モナークベスト,Monarch's Vest,
