#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,身の証を立ててから出直してくるんだね,Come back after proving your worth.,ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,7
0,,同行者をお探しでしたら、僕がお役に立てますよ！,"If you're looking for a companion, I can be of
help!",ui\00_message\npc\base\n2853.gmd,\npc\n2853.arc,n2853.arc,1
0,,"足の速さにはちょっと自信があるんです
人探しなんかも得意なんですよ","I have a little confidence in my speed, you know.
I'm also good at searching for people.",ui\00_message\npc\base\n2853.gmd,\npc\n2853.arc,n2853.arc,2
0,,"覚者様に話しかけていただけるなんて
この任務について良かったです！","Arisen, please talk to me about the matter of
""Blood Orbs"" whenever you need to exchange them.",ui\00_message\npc\base\n2853.gmd,\npc\n2853.arc,n2853.arc,3
0,,"あ、覚者様じゃないですか
何のご用でしょうか","Oh, it's the Arisen, isn't it? How may I assist
you?",ui\00_message\npc\base\n2854.gmd,\npc\n2854.arc,n2854.arc,0
0,,"――ハァ
い、いえ、何でもありません！
申し訳ございません","- *Sigh*
N-No, it's nothing! I apologize.",ui\00_message\npc\base\n2854.gmd,\npc\n2854.arc,n2854.arc,1
0,,"ちょっと――最近眠れなくて
ハッ、も、申し訳ございません
覚者様にお話するようなことではありませんでした","Just a moment... I've been having trouble
sleeping lately.
Uh, I'm sorry, that's not something to discuss
with someone like you, Arisen.",ui\00_message\npc\base\n2854.gmd,\npc\n2854.arc,n2854.arc,2
0,,"い、今までずっと先輩と一緒だったんですが
任地が分かれてしまいまして――
オレ一人では、何とも――","Well, I've always been with my senior until now,
but our assignments were separated.
I'm not sure if I can manage by myself.",ui\00_message\npc\base\n2854.gmd,\npc\n2854.arc,n2854.arc,3
0,,ああ、覚者さまじゃないか！,"Oh, it's the Arisen!",ui\00_message\npc\base\n2855.gmd,\npc\n2855.arc,n2855.arc,0
0,,"ティネス砦は覚者さまのお陰で
奪還できたようなところだからね！
また奪われないように、こうして見張ってるよ","Fort Thines was retaken thanks to your help,
Arisen! We're here to prevent it from being taken
again.",ui\00_message\npc\base\n2855.gmd,\npc\n2855.arc,n2855.arc,1
0,,"リキャルドのヤツ、顔真っ青だろ
まぁ仕方ないよねぇ
戦に向いてないんだろうね、可哀想なもんだよ","Ricardo looks pale, doesn't he? Well, it can't be
helped.
He's not cut out for battle, poor guy.",ui\00_message\npc\base\n2855.gmd,\npc\n2855.arc,n2855.arc,2
0,,"もし敵が攻めてきたらさ、アタシがまず
ここで少しでも時間を稼いで――
その間にリキャルドに門を閉めるように
言ってあるんだ","If the enemy attacks, I'll try to buy some time
here, and during that time, I've told Ricardo to
close the gate.",ui\00_message\npc\base\n2855.gmd,\npc\n2855.arc,n2855.arc,3
0,,"ああ、覚者さん
どうかしたか？","Ah, Arisen, is there something you need?",ui\00_message\npc\base\n2856.gmd,\npc\n2856.arc,n2856.arc,0
0,,"俺の調子？
まぁまぁだな
絶好調でも、特に悪いわけでもない
見たところ覚者さんもそうだろ","How am I doing?
I'm doing okay.
I'm not in perfect condition, but I'm not
particularly bad either.
It seems like you're the same, Arisen.",ui\00_message\npc\base\n2856.gmd,\npc\n2856.arc,n2856.arc,1
0,,"色々あったし、これからもあるだろうけど
悩んだところで仕方ないからな――","There have been various things, and there will be
more in the future, but there's no use in worrying
about it ――",ui\00_message\npc\base\n2856.gmd,\npc\n2856.arc,n2856.arc,2
0,,"覚者さんも色々あると思うけど
あんまり思い悩むより
割り切っていった方がいいぜ","Arisen, I think there are various things that
even those who have awakened go through.
Instead of worrying too much, it's better to
accept and move on.",ui\00_message\npc\base\n2856.gmd,\npc\n2856.arc,n2856.arc,3
0,,"ああ、覚者さまですか
いえ、避難してきた人たちが可哀想でね――
私に何かできれば良いのですが","Ah, are you an Arisen, my Lord?
No, it's just that the people who have taken
refuge here are so pitiful...
If there's anything I can do to help, please let
me know.",ui\00_message\npc\base\n2857.gmd,\npc\n2857.arc,n2857.arc,0
0,,"家を焼け出され、財産を全て失い
家族すら亡くしてここに駆け込んでくる人が
いるんですよ――気の毒としか言いようがない","They have lost their homes, all their
possessions, and even their families, and yet they
come running here... There's no other way to
describe it but unfortunate.",ui\00_message\npc\base\n2857.gmd,\npc\n2857.arc,n2857.arc,1
0,,"どうにか避難してきた人たちの力に
なりたいんですが、この砦はまだまだ物資も
人手も不足していますからな
ままならないものです","I want to be of help to the people who managed to
take shelter here, but this fort is still lacking
in supplies and manpower.
It's not in a good state.",ui\00_message\npc\base\n2857.gmd,\npc\n2857.arc,n2857.arc,2
0,,"広場にいるミカエラなど
あの幼さで親も兄弟も亡くしているのですよ
家族の話をすると、目に涙をいっぱい溜めて――","People like Michaela in the plaza, she lost her
parents and siblings at such a young age.
When she talks about her family, tears fill her
eyes...",ui\00_message\npc\base\n2857.gmd,\npc\n2857.arc,n2857.arc,3
0,,"どうかなさいましたか、覚者様
こちらは特に問題ありませんが――","What's wrong, Lord? We don't have any particular
problems here...",ui\00_message\npc\base\n2858.gmd,\npc\n2858.arc,n2858.arc,0
0,,"魔軍に占領されていた間に
この砦もかなり傷んでしまいました
まだ完全に復旧していないところも
あるようですね","While occupied by the Demon Army, this fortress
has also sustained considerable damage.
There are still parts that have not been
completely restored it seems.",ui\00_message\npc\base\n2858.gmd,\npc\n2858.arc,n2858.arc,1
0,,"私も工事を手伝っていますが
この砦が完全にかつての姿に戻るまでは
時間がかかるでしょう――","I'm also assisting with the construction, but it
will take time for this fortress to fully return
to its former glory.",ui\00_message\npc\base\n2858.gmd,\npc\n2858.arc,n2858.arc,2
0,,"仮組の足場には手すりがありません
足を滑らせないよう気を付けてくださいね
いくら覚者様でも、この高さですから","Be careful as there are no handrails on the
temporary scaffolding.
It's a long way down, even for the Arisen.",ui\00_message\npc\base\n2858.gmd,\npc\n2858.arc,n2858.arc,3
0,,"はいはい、何でしょうか
自分でお役に立てることならお手伝いします","Alright, alright, what can I help you with? If
there's anything I can assist with, I'll be happy
to.",ui\00_message\npc\base\n2859.gmd,\npc\n2859.arc,n2859.arc,0
0,,,,ui\00_message\npc\base\n2859.gmd,\npc\n2859.arc,n2859.arc,1
0,,"自分は家も家具も、丸ごと
全部焼かれちまいましたから
また一つ一つ揃えるところからですよ","I lost everything in the fire – my house,
furniture, everything. I'll have to start
gathering things one by one.",ui\00_message\npc\base\n2859.gmd,\npc\n2859.arc,n2859.arc,2
0,,"何の取り柄もないんでね、こうやって
兵士の皆さんの雑用でもやって
ちょっとずつ生きてく道を探っとかないとね","I don't have any particular talents, so I'm
helping out with various odd jobs for the
soldiers, slowly finding a way to live.",ui\00_message\npc\base\n2859.gmd,\npc\n2859.arc,n2859.arc,3
0,,"まだまだ故郷に帰れる状況じゃありませんけど
いつかまた、生まれ育った村に家を建てたいんです
それだけが自分の夢ですよ、ははは","It's still not a situation where I can return to
my hometown.
But someday, I want to build a house in the
village where I was born and raised.
That's the only dream I have, hahaha.",ui\00_message\npc\base\n2859.gmd,\npc\n2859.arc,n2859.arc,4
0,,"こんにちは、覚者さま
えっと、ミカエラです","Hello, Ser Arisen.
Um, I'm Michaela.",ui\00_message\npc\base\n2860.gmd,\npc\n2860.arc,n2860.arc,0
0,,"あのお歌を教えてくれたのが
王子さまだったなんて、知らなかったの","I didn't know that the prince was the one who
taught me that song.
",ui\00_message\npc\base\n2860.gmd,\npc\n2860.arc,n2860.arc,1
0,,"王子さまはとっても優しかったよ
わたしが泣いてたから
ずっとそばにいてくれた","The prince was very kind.
He stayed by my side the whole time I was crying.",ui\00_message\npc\base\n2860.gmd,\npc\n2860.arc,n2860.arc,2
0,,"ほんとはね、今も、ひとりでさみしい――
でも、助けてもらったんだから
わたしも頑張ります","Honestly, I still feel lonely now – but since
you've helped me, I'll do my best.",ui\00_message\npc\base\n2860.gmd,\npc\n2860.arc,n2860.arc,3
0,,"あー、見つかっちゃったか
隠れてるつもりだったんだけどなぁ","Ah, it seems I've been found out. I thought I was
hiding well.",ui\00_message\npc\base\n2861.gmd,\npc\n2861.arc,n2861.arc,0
0,,"砦に入れてもらえたのはいいんだけど
人手が足りないからってさ
鎧着せられそうになってびっくりしたよ","I'm glad they let me into the fortress, but I was
surprised when they tried to put armor on me
because they're short-staffed.",ui\00_message\npc\base\n2861.gmd,\npc\n2861.arc,n2861.arc,1
0,,"僕、大きい音がダメになっちゃってさ
血の臭いとかも――
絶対、気が遠くなってくるんだ
弱虫だろ","I can't handle loud noises, you know.
Even the smell of blood...
It makes me feel dizzy.
I'm such a coward.",ui\00_message\npc\base\n2861.gmd,\npc\n2861.arc,n2861.arc,2
0,,"覚者さんはいいなぁ
血が出ても、ちょっとくらいなら死なないんだろ
僕の姉さんはあっという間に顔が
真っ白になっちゃってさ――","Arisen are amazing, aren't they?
Even if they bleed, they probably won't die from
just a little.
My older sister's face turned completely pale in
an instant...",ui\00_message\npc\base\n2861.gmd,\npc\n2861.arc,n2861.arc,3
0,,"あら、覚者様！
砦奪還の英雄じゃないですか","Oh, Ser Arisen!
You're the hero who recaptured the fortress,
aren't you?",ui\00_message\npc\base\n2862.gmd,\npc\n2862.arc,n2862.arc,0
0,,"お聞きになった？
あそこにいるミカエラっていう女の子
あの子の歌から、ネド王子のご存命が
わかったそうですわよ","Did you hear about it? Thanks to that girl
Michaela over there, we learned that Prince Nedo's
alive from her song.",ui\00_message\npc\base\n2862.gmd,\npc\n2862.arc,n2862.arc,1
0,,"ここにいる武装してる人たちってね
元々軍属だった兵士さんもいれば
兵士も民間人も寄せ集めで武装したっていう
解放軍の戦士さんもいるらしいですよ","The armed individuals here, you see, include not
only former military personnel, but also a mix of
soldiers and civilians who armed themselves.
There are even warriors from the Liberation Army,
it seems.",ui\00_message\npc\base\n2862.gmd,\npc\n2862.arc,n2862.arc,2
0,,"私、ここに寄せてもらう前は
近くの洞窟の入り口で雨風を
しのいでたんです――
薄気味悪くて堪らなかったわね――","Before I came here, I was taking shelter at the
entrance of a nearby cave to escape from the rain
and wind ――
It was creepy and unbearable――",ui\00_message\npc\base\n2862.gmd,\npc\n2862.arc,n2862.arc,3
0,,"あら、覚者さま
こんなところにまで、どうされました？","Oh, Ser Arisen. What brings you to this place?",ui\00_message\npc\base\n2880.gmd,\npc\n2880.arc,n2880.arc,0
0,,"オークに捕らわれた人たちを
解放してあげることができて良かった――
危ないところでしたから","I'm glad I could free the people captured by the
orcs – it was a dangerous situation.",ui\00_message\npc\base\n2880.gmd,\npc\n2880.arc,n2880.arc,1
0,,"捕らわれていた人たちは
まだ深く傷ついていて――
無理もないことです","The people who were captured are still deeply
wounded, and it's completely understandable.",ui\00_message\npc\base\n2880.gmd,\npc\n2880.arc,n2880.arc,2
