"#Index","Key","MsgJp","MsgEn","GmdPath","ArcPath","ArcName","ReadIndex"
"0","q40000124_00_124","森に潜む危機","In the Forest","ui\00_message\quest_info\q40000124_00.gmd","\quest\q40000124.arc","q40000124.arc","0"
"1","q40200124_00_462","ミンナ、ちょっとずつ<LQEM>やっつけたら
いつかいなくなるじゃナイ？
ネ、お願い！　<LQVA>匹やっつけて！","If everyone takes down a few 
<LQEM> little by little, 
they'll eventually disappear, right? 
Please, take down <LQVA>!","ui\00_message\quest_info\q40200124_00.gmd","\quest\q40200124.arc","q40200124.arc","1"
"0","q40200125_00_463","怖くて眠れナイ","So Scary I Can't Sleep","ui\00_message\quest_info\q40200125_00.gmd","\quest\q40200125.arc","q40200125.arc","0"
"1","q40200125_00_463","外、怖い<LQEM>いるデショ？
ココが襲われたら――すごく怖い――
ダカラ、<LQVA>匹やっつけてきてほしい――","I'm scared to sleep because of the 
<LQEM> outside. 
If they attack here, it will be really scary. 
Please defeat <LQVA>!","ui\00_message\quest_info\q40200125_00.gmd","\quest\q40200125.arc","q40200125.arc","1"
"0","q40200126_00_464","きっとまた来る魔物","Those Monsters Will Be Back","ui\00_message\quest_info\q40200126_00.gmd","\quest\q40200126.arc","q40200126.arc","0"
"1","q40200126_00_464","出入り口に<LQEM>近付いてた
追い払ったが、きっとまた来る
<LQVA>匹くらい、いた","There were <LQEM> 
near the entrance. 
I drove them off, but they'll likely return. 
There were about <LQVA>.","ui\00_message\quest_info\q40200126_00.gmd","\quest\q40200126.arc","q40200126.arc","1"
"0","q40200127_00_465","この稀有なる集落","This Rare Settlement","ui\00_message\quest_info\q40200127_00.gmd","\quest\q40200127.arc","q40200127.arc","0"
"1","q40200127_00_465","少し外を歩いてみたら<LQEM>を
<LQVA>匹も見かけて、すぐに帰ってきましたわい
この集落を守るために討伐が必要でしょうな","I went outside a little and saw <LQEM>,
 around <LQVA>. 
I came back quickly.
 We need to defeat them to protect this place.","ui\00_message\quest_info\q40200127_00.gmd","\quest\q40200127.arc","q40200127.arc","1"
"0","q40200128_00_466","ちゃんと支払う","I'll Pay Up","ui\00_message\quest_info\q40200128_00.gmd","\quest\q40200128.arc","q40200128.arc","0"
"1","q40200128_00_466","資材集めに行く道に<LQEM><LQVA>匹いた！
これじゃシゴトにならない
やっつけてくれたらゴールド払う
はやくやっつけて、はやく","I’ll properly reward anyone who clears out 
<LQEM> 
blocking my way to gather materials. 
I encountered <LQVA> on my path. 
Hurry and take care of them!","ui\00_message\quest_info\q40200128_00.gmd","\quest\q40200128.arc","q40200128.arc","1"
"0","q40200129_00_467","ギョロギョロ覗いてた","Gazing with Goggling Eyes","ui\00_message\quest_info\q40200129_00.gmd","\quest\q40200129.arc","q40200129.arc","0"
"1","q40200129_00_467","<LQEM>がココを覗きこんでた
すごく危険ダ
もしも入ってこられたら、困ることなる
なんとかしないと――","<LQEM> was peeking around here. 
It's very dangerous. 
If they come inside, it will be a problem. 
We need to handle this.","ui\00_message\quest_info\q40200129_00.gmd","\quest\q40200129.arc","q40200129.arc","1"
"0","q40200130_00_468","＜エリアオーダー＞マヌン魔物征伐","Area Order: Manun Demon Extermination","ui\00_message\quest_info\q40200130_00.gmd","\quest\q40200130.arc","q40200130.arc","0"
"1","q40200130_00_468","通路まで<LQEM>、入ってきてた
すごく危ない
<LQVA>匹、辺りから駆除する！
この拠点守らないといけない！","<LQEM> even entered the corridor. 
It's very dangerous. 
We need to eliminate <LQVA> of them around here! 
We have to protect this base!","ui\00_message\quest_info\q40200130_00.gmd","\quest\q40200130.arc","q40200130.arc","1"
"0","q40200131_00_469","ダリンのお願い","Darin's Request","ui\00_message\quest_info\q40200131_00.gmd","\quest\q40200131.arc","q40200131.arc","0"
"1","q40200131_00_469","<LQIM>集めてるダケド、アト<LQVA>つだけ
中々見つからないヨォ
困ってる、ダレかダリンのお願い聞いて！","I'm just collecting <LQIM>, 
but I only need <LQVA> more. 
It's hard to find. Please help me out!","ui\00_message\quest_info\q40200131_00.gmd","\quest\q40200131.arc","q40200131.arc","1"
"0","q40200132_00_470","見張り番は忙しい","The Guard is Busy","ui\00_message\quest_info\q40200132_00.gmd","\quest\q40200132.arc","q40200132.arc","0"
"1","q40200132_00_470","ダリンが集めろ言うから<LQIM>集めてたが
オレ見張りに忙しい
代わりに<LQVA>個集めてくれ","I was told to gather <LQIM> by Darrin, 
but I'm busy with guard duty. 
Could someone collect <LQVA> pieces instead?","ui\00_message\quest_info\q40200132_00.gmd","\quest\q40200132.arc","q40200132.arc","1"
"0","q40200133_00_471","ハフの秘密の畑","Hough's Secret Field","ui\00_message\quest_info\q40200133_00.gmd","\quest\q40200133.arc","q40200133.arc","0"
"1","q40200133_00_471","畑の手入れに使う<LQIM><LQVA>個欲しいヨ
お礼ちゃんとする
お礼用意して待ってる――","I need <LQIM> for the farm maintenance. 
I'll properly reward anyone who helps. 
I'm preparing a reward and waiting.","ui\00_message\quest_info\q40200133_00.gmd","\quest\q40200133.arc","q40200133.arc","1"
"0","q40200134_00_472","寄る年波には","For Oncoming Age","ui\00_message\quest_info\q40200134_00.gmd","\quest\q40200134.arc","q40200134.arc","0"
"1","q40200134_00_472","年を取るとすぐに疲れが来まして――
<LQIM>を<LQVA>個集めるのにも苦労するのです
譲ってもらえるなら譲ってもらいたいものですな","As I age, I get tired quickly. 
Collecting <LQIM> is difficult now. 
I would appreciate it if someone could spare some.","ui\00_message\quest_info\q40200134_00.gmd","\quest\q40200134.arc","q40200134.arc","1"
"0","q40200135_00_473","集落を守る罠作り","A Trap to Protect the Village","ui\00_message\quest_info\q40200135_00.gmd","\quest\q40200135.arc","q40200135.arc","0"
"1","q40200135_00_473","魔物来ないように、罠作りたい
<LQIM>が<LQVA>個いるから今集めてる
ゴールドと交換してやる","I want to make traps to keep monsters away, 
and I need <LQIM> for that. 
I’m in need of <LQVA> pieces and 
will trade gold for it.","ui\00_message\quest_info\q40200135_00.gmd","\quest\q40200135.arc","q40200135.arc","1"
"0","q40200136_00_474","ヴォーラのいじわる","Vora's Mean Trick","ui\00_message\quest_info\q40200136_00.gmd","\quest\q40200136.arc","q40200136.arc","0"
"1","q40200136_00_474","<LQIM><LQVA>コ欲しいのに
ヴォーラが集めてクレナイ！
前にオレ、カネ払わなかったって！
今度は払うから、ダレかゆずってクレ","I need <LQVA> of <LQIM>, 
but Vora won't gather them!
They say I didn’t pay last time! 
I'll pay this time,
so can someone please give me some?","ui\00_message\quest_info\q40200136_00.gmd","\quest\q40200136.arc","q40200136.arc","1"
"0","q40200137_00_475","最近のお気に入り","Recent Favorites","ui\00_message\quest_info\q40200137_00.gmd","\quest\q40200137.arc","q40200137.arc","0"
"1","q40200137_00_475","<LQIM>が<LQVA>つあれば
ちょっとウレシイ、ちょっとお礼ある","Having <LQVA> of <LQIM> 
would make me happy,
and I'd give you a small token of thanks.","ui\00_message\quest_info\q40200137_00.gmd","\quest\q40200137.arc","q40200137.arc","1"
"0","q40200138_00_476","独自の修理材","Unique Repair Materials","ui\00_message\quest_info\q40200138_00.gmd","\quest\q40200138.arc","q40200138.arc","0"
"1","q40200138_00_476","寝床の手入れ、<LQIM><LQVA>個いる
持ってるの買おう","I need <LQVA> of <LQIM> to fix up my bed.
I'll buy them if you've got any.","ui\00_message\quest_info\q40200138_00.gmd","\quest\q40200138.arc","q40200138.arc","1"
"0","q40200139_00_477","ここにあった袋は？","Where Did That Bag Go?","ui\00_message\quest_info\q40200139_00.gmd","\quest\q40200139.arc","q40200139.arc","0"
"1","q40200139_00_477","エェーッ、<LQIM>が足りない！　ナンデ？
入れてた袋ごと、無い
誰が持っていった知らないケド、とにかく<LQVA>個足りない","What? We’re short on <LQIM>! Why?
The whole bag’s missing!
I don’t know who took it, 
but we’re short by <LQVA>!","ui\00_message\quest_info\q40200139_00.gmd","\quest\q40200139.arc","q40200139.arc","1"
"0","q40200140_00_478","＜エリアオーダー＞マヌン補給","Area Order: Manun Resupply","ui\00_message\quest_info\q40200140_00.gmd","\quest\q40200140.arc","q40200140.arc","0"
"1","q40200140_00_478","<LQIM>が<LQVA>個ほどもあれば
しばらくはこの集落も楽になります――
これほどの量となると、中々手に入りにくいのですが
どうにかお願いできないでしょうか","If we had <LQVA> of <LQIM>, 
this village would be more 
comfortable for a while. 
Such a large quantity is hard to come by, 
but could you somehow manage it?","ui\00_message\quest_info\q40200140_00.gmd","\quest\q40200140.arc","q40200140.arc","1"
"0","q40200141_00_479","今の話を聞かせて","Tell Me What You Said Just Now","ui\00_message\quest_info\q40200141_00.gmd","\quest\q40200141.arc","q40200141.arc","0"
"1","q40200141_00_479","塔の外はどんどん侵食が進んでいっていると聞きます
その脅威はどの程度なのですか？
以前よく見かけた<LQEM>がまだいるのなら
<LQVA>体ほど討伐して、お話を聞かせてもらえないでしょうか――","They say the area outside the tower 
is being corrupted fast.
How severe is the threat?
If the <LQEM> we often saw is still there,
could you slay around <LQVA> and share your findings?","ui\00_message\quest_info\q40200141_00.gmd","\quest\q40200141.arc","q40200141.arc","1"
"0","q40200142_00_480","塔にまで響く騒ぎ声","A Clamor That Reaches the Tower","ui\00_message\quest_info\q40200142_00.gmd","\quest\q40200142.arc","q40200142.arc","0"
"1","q40200142_00_480","外で騒ぐ<LQEM>の声が、この塔の中にまで響きます
<LQVA>匹ほど黙らせてきてください","The voices of <LQEM> 
making noise outside are echoing inside the tower. 
Please silence about <LQVA> of them.","ui\00_message\quest_info\q40200142_00.gmd","\quest\q40200142.arc","q40200142.arc","1"
"0","q40200143_00_481","収穫量減少の訳","Reason for the Reduced Harvest","ui\00_message\quest_info\q40200143_00.gmd","\quest\q40200143.arc","q40200143.arc","0"
"1","q40200143_00_481","ここのところ木の実が手に入りにくいのは
<LQEM>が荒らしているせいなんじゃないか？
<LQVA>体くらい懲らしめれば、もう少し手に入りやすくなるように思う","Could the lack of fruit around here lately
be due to <LQEM> causing damage?
If we take down around <LQVA>, it might become
a bit easier to collect.","ui\00_message\quest_info\q40200143_00.gmd","\quest\q40200143.arc","q40200143.arc","1"
"0","q40200144_00_482","壊された籠","A Broken Basket","ui\00_message\quest_info\q40200144_00.gmd","\quest\q40200144.arc","q40200144.arc","0"
"1","q40200144_00_482","集めた資材を持ちかえる途中で
<LQEM>に籠を壊されてしまって――
また集め直しかと思うと少し気が重いよ
<LQVA>匹くらいいたかな――みんなも気を付けてな","While carrying the gathered materials back,
<LQEM> broke my basket――
The thought of gathering everything again is a bit
disheartening. There were about <LQVA> of them――
everyone, be careful.","ui\00_message\quest_info\q40200144_00.gmd","\quest\q40200144.arc","q40200144.arc","1"
"0","q40200145_00_483","若者の身を案じて","Worried for the Young Ones","ui\00_message\quest_info\q40200145_00.gmd","\quest\q40200145.arc","q40200145.arc","0"
"1","q40200145_00_483","若い子たちは時々物資を集めに外へ出るでしょう？
もしもそこを魔物に襲われたらと思うと不憫です
<LQEM>がいたら<LQVA>体討伐して
彼らの道を少しでも安全なものにしていただけませんか","The young ones sometimes go out to 
collect supplies, right? I worry about them being 
attacked by monsters. If there are 
<LQEM>, could you defeat <LQVA> of 
them to make their path a bit safer?","ui\00_message\quest_info\q40200145_00.gmd","\quest\q40200145.arc","q40200145.arc","1"
"0","q40200146_00_484","さざめく塔内","Commotion in the Tower","ui\00_message\quest_info\q40200146_00.gmd","\quest\q40200146.arc","q40200146.arc","0"
"1","q40200146_00_484","みんなが中々外に出たがらないのは
やっぱり魔物が怖いっていうのも大きいのかな？
この前も塔の前で<LQVA>匹の<LQEM>が騒いでたらしいもんな――","The reason everyone is reluctant to go outside 
might be due to the fear of monsters. 
The other day, <LQVA> <LQEM> 
were making a fuss in front of the tower.","ui\00_message\quest_info\q40200146_00.gmd","\quest\q40200146.arc","q40200146.arc","1"
"0","q40200147_00_485","せめてもの安全確保","Ensuring Safety if Nothing Else","ui\00_message\quest_info\q40200147_00.gmd","\quest\q40200147.arc","q40200147.arc","0"
"1","q40200147_00_485","外に出た時に<LQEM>に襲われたんだ
俺はなんとかなるけど、ダレンはまだ若いから
咄嗟の時に身を守れるか心配だ
誰か<LQVA>匹討伐してきてくれないか？","I was attacked by <LQEM> 
when I went outside. I can manage, 
but Daren is still young, and I'm worried if he 
can protect himself in an emergency. 
Could someone defeat <LQVA> of them?","ui\00_message\quest_info\q40200147_00.gmd","\quest\q40200147.arc","q40200147.arc","1"
"0","q40200148_00_486","長老の独り言","An Elder's Monologue","ui\00_message\quest_info\q40200148_00.gmd","\quest\q40200148.arc","q40200148.arc","0"
