#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
8,GREAT_PURPOSE_9,エリアミッション《力に呑まれし王者》を攻略せよ！,"Clear Area Mission ""The Ruler Overwhelmed by
Power""!",ui\00_message\achievement\greate_purpose_6.gmd,\ui\uGUIGreatPurpose.arc,uGUIGreatPurpose.arc,8
215,IDX_355,"ハイセプターの炎属性によって
与えるダメージ量が増加する
※攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する
 (エンチャント変化時は無効)","The amount of damage inflicted by the High
Scepter's Fire attribute increases. *This effect
is activated when attacking or when matching the
attribute of the status application. (Note: This
effect is invalid during enchantment changes).",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,215
216,IDX_356,"ハイセプターの氷属性によって
与えるダメージ量が増加する
※攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する
 (エンチャント変化時は無効)","The amount of damage inflicted by the High
Scepter's Ice attribute increases. *This effect is
activated when attacking or when matching the
attribute of the status application. (Note: This
effect is invalid during enchantment changes).",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,216
217,IDX_357,"ハイセプターの雷属性によって
与えるダメージ量が増加する
※攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する
 (エンチャント変化時は無効)","The damage inflicted by the High Scepter's
Lightning attribute increases. *This effect is
activated when attacking or when matching the
attribute of the status application. (Note: This
effect is invalid during enchantment changes).",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,217
218,IDX_358,"ハイセプターの聖属性によって
与えるダメージ量が増加する
※攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する
 (エンチャント変化時は無効)","The amount of damage inflicted by the High
Scepter's Holy attribute increases. *This effect
is activated when attacking or when matching the
attribute of the status application. (Note: This
effect is invalid during enchantment changes).",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,218
219,IDX_359,"ハイセプターの闇属性によって
与えるダメージ量が増加する
※攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する
 (エンチャント変化時は無効)","The damage inflicted by the High Scepter's Dark
attribute increases. *This effect is activated
when attacking or when it matches the attribute of
the status application. (Note: This effect is
invalid during enchantment changes).",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,219
0,EVIDENCE_INFO_1,"押収した小型のナイフ
刃が鈍いため殺傷能力は低いと思われる
柄に文字が刻んであり、B-A-S-I-Tと読める","Seized small knife.
The blade appears to be dull, so its killing
power is likely low.
The handle has the characters engraved, and it
can be read as B-A-S-I-T.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,0
1,EVIDENCE_INFO_2,"メガドのゴロツキリーダーが
自警のため自主的に作成した市民名簿
一般市民だけでなく、闇に生きる
はみ出し者たちまでが網羅されている
本人の超記憶能力と照らし合わせているため
正確性は高いらしい","Megado's Thug Leader created a citizen register
voluntarily for self-defense.
Not only regular citizens, but also those who
live in the dark, including outcasts, are
included.
Due to their extraordinary memory abilities, the
accuracy of the register is said to be high.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,1
2,EVIDENCE_INFO_3,"メガドを縄張りにする子供から聞いた目撃証言
“ <NPC 691>は数度にわたって彼らの縄張りに
　踏み込み、覚者たちを尾行するための
　事前調査を行っていた ”
という旨の内容","Approximate eyewitness testimony from a child in
the Megado's territory:
""<NPC 691> trespassed into their territory
several times, conducting preliminary
investigations to tail the Arisen Corps members.""",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,2
3,EVIDENCE_INFO_4,"汚い字でメモが書き込んである
“ ＜20時　対象を確認＞
　　場所：メガド居住区侯爵邸前
　　人数：2名
　　報告：ターゲットがレジスタンスと接触
　　　　　隠れ家へ向かうと思われるため
　　　　　引き続き、追跡監視の任務続行 ”
以下、同じような記録が淡々と続いている","The memo is written in messy handwriting.
""<20:00 Target Confirmation>
Location: In front of the Megado Residential
District Marquis Mansion
Number of People: 2
Report: Target has made contact with the
Resistance and is believed to be heading towards
their hideout. The mission of tracking and
surveillance will continue.""
Similar records continue in a matter-of-fact
manner.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,3
4,EVIDENCE_INFO_5,"憲兵が落とした日々の巡回記録
複数の憲兵により異なる筆跡で書かれているが
どれも書式は共通している
“ ＜22時　対象を確認＞
　　場所：メガド居住区東小門前
　　人数：5名
　　報告：通報のあった結社集会の現場を発見
　　　　　構成員は全て市民のため
　　　　　その場で拘束・連行し、任務完了 ”
以下、同じような記録が淡々と続いている","Daily Patrol Records Dropped by the Military
Police.
Written in different handwriting by multiple
military policemen,
but all the formats are the same.
""<22:00 Confirm target>
Location: Megado Residential Area, East Gate
Number of people: 5
Report: Discovered the site of a reported
association gathering
All members are citizens
Arrested and taken into custody on the spot,
mission complete""
Following that, similar records continue in a
steady manner.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,4
5,EVIDENCE_INFO_6,"元憲兵の男が、獄中で書いた手記
“ 任務で小さなミスを犯し、侯爵の怒りを
　買ったために投獄された ”
という内容で、獄中の苦しい状況などが
克明に描写されている
ところどころがシミで汚れており読みづらい","Memoirs Written by a Former Military Police
Officer in Prison
The handwritten memoirs of a former military
police officer, who was imprisoned after
committing a minor mistake on a mission and
incurring the wrath of a nobleman.
The memoirs vividly depict the harsh conditions
experienced in prison, although some parts are
difficult to read due to stains.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,5
6,EVIDENCE_INFO_7,"連絡が途絶えた一人息子を想う父の
愛情が詰まった手作りのお守り
息子を憲兵隊に送り出す際に
渡し損ねたことを悔やむ日々が
傷だらけの表面に現れている","A handmade amulet filled with a father's love,
yearning for his son who he lost contact with. The
days of regret for not being able to hand it over
when sending his son off to the Military Police
are evident on its scarred surface.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,6
7,EVIDENCE_INFO_8,"<NPC 586>と密通していたオークが
持っていた文書
オークの暗号文字で書かれており
読むことはできない","The document was in the possession of an Orc who
was in secret communication with <NPC 586>.
It is written in Orc code letters and cannot be
read.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,7
8,EVIDENCE_INFO_9,"オークの専門家が人語に翻訳してくれた
オーク軍の密通文書
“ オーク軍は要請に応え、
　メガドに援軍を手配した ”
という旨の内容","The Orc specialist has translated the
confidential communication documents of the Orc
army into human language.
""Orc Forces responded to the request and arranged
for reinforcements to be sent to Megado.""",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,8
9,EVIDENCE_INFO_10,"オークの被害を受けた少女から聞いた
街に増加するオークについての目撃証言
“ 近頃急速に街中で目撃数が増加している
　オークたちは何かを探している様子
　人なのか物なのか、任務なのかは不明 ”
という旨の内容で、出没し始めた時期は
<NPC 586>の死亡・オークの尋問開始と
重なっている模様","From a girl who was affected by the Orcs'
rampage, an eyewitness account about the
increasing number of sightings of Orcs in the
city.
""The number of sightings in the city has been
rapidly increasing lately. The Orcs seem to be
looking for something. Whether it's a person or an
object, or if it's a mission, is unknown.""
It seems that their appearance coincides with the
death of <NPC 586> and the start of Orc
interrogations.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,9
10,EVIDENCE_INFO_11,"<NPC 681>侯爵が描かれた肖像画
高価な貴族画ではなく
個人が安価に所有できる量産品である
雑な取扱いによる傷みはあるが、
顔かたちは十分に確認できる状態","Portrait depicting <NPC 681>, a marquis.
Not an expensive aristocratic painting, but a
mass-produced item that individuals can afford.
There may be some damage due to rough handling,
but the facial features are clearly discernible.",ui\00_message\common\evidence_info.gmd,\ui\menu_evidence_list.arc,menu_evidence_list.arc,10
