#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
13,SPOT_NAME_,虚ろの小堂,Empty Chapel,ui\00_message\master\area11_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
18,SPOT_INFO_,"メガド王宮層の周辺には王宮層を取り囲むように
複数の建造物が円形に立ち並び、それぞれ左右に
伸びた通路で繋がっている。元は回廊であったため
現在もそれらの建造物の総称として≪メガド回廊≫
という呼称が用いられている","Around the Megado Palace on the Megado Royal
Layer, multiple buildings are arranged in a
circle, connected by corridors extending left and
right.
Originally a corridor, they are still
collectively referred to as the ""Megado Corridor.""",ui\00_message\master\area20_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,18
19,SPOT_INFO_,"城塞都市メガドの最上部に位置する王宮
王族とそれに連なる限られた者のみが居住する
ことを許された場所であり、厳重に守られている
一般市民がこの場を直に目にすることは
人生の中で恐らく一度も無いだろう","At the top of Fortress City Megado stands the
royal palace, a place allowed only to the royal
family and a select few.
It is heavily guarded and unlikely for ordinary
citizens to ever lay eyes upon in their lifetime.",ui\00_message\master\area20_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,19
20,SPOT_INFO_,"メガド王宮層を囲むように建てられた建造物の内
聖堂として使われていた場所
王族の挙式や戴冠式の際は、大陸中から集まった
有力な貴族が一堂に会する","Within the buildings built around the Megado
Royal Palace Layer, a place that was used as a
cathedral.
During royal weddings and coronations, prominent
nobles from all over the continent would gather
together.",ui\00_message\master\area20_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,20
21,SPOT_INFO_,"戦士の修行を目的とし、様々な種類の魔物が
わざと放たれている祠。以前は王族を護る者たちが
平時にあってもその腕を鈍らせないようにと鍛練に
励んでいた場所であるが、近年はひたすらに武を
誇る風潮が薄れたため使用されることも減り、内部の
魔物のみが取り残されている","The shrine, which is intentionally filled with
various types of enemies, serves as a training
ground for soldiers.
In the past, it was a place where those who
protected the royal family trained to keep their
skills sharp even during times of peace.
However, in recent years, the enthusiasm for
showcasing one's martial prowess has diminished,
resulting in a decrease in its usage.
As a result, only the monsters inside the shrine
remain.",ui\00_message\master\area20_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,21
0,SPOT_NAME_,メガドシス高地,Megadosys Plateau,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_NAME_,メガドシスの記憶,Memory of Megadosys,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_NAME_,エリ警備塔,Eli Guard Tower,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_NAME_,高地のあばら屋,Plateau Shack,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_NAME_,城塞都市メガド 居住層,Fortress City Megado: Residential Level,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_NAME_,忌み標の領域,Abhorrent territory,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_NAME_,火垂れ山の穿ち石,Firefall Mountain Eroded Rock,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_NAME_,幽縁ヶ浜,Isolated Beach,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_NAME_,慈恵の斎場,Jikei's Funeral Parlor,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_NAME_,魔軍出撃待機所,Demon Army Standby Spot,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_NAME_,虜囚尋問牢,Captive Interrogation Prison,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_NAME_,隠匿の王間,The King's Room of Concealment,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_NAME_,ニルビリス大橋関所,Nilviris Bridge Checkpoint,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_NAME_,軍獣強化場,Beast Training Ground,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_NAME_,メガドシス古道,Megadosys Old Road,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_NAME_,静穏の隠れ洞,Quiet Concealed Cave,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
16,SPOT_NAME_,メガドへの隠れ水路,Hidden Waterway to Megado,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,16
17,SPOT_NAME_,メガド上水網,Megado Water Supply Network,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,17
18,SPOT_NAME_,メガド回廊,Megado Corridor,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,18
19,SPOT_NAME_,城塞都市メガド 王宮層,Fortress City Megado: Royal Palace Level,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,19
20,SPOT_NAME_,メガド大聖堂,Megado Cathedral,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,20
21,SPOT_NAME_,戦練の社,Shrine of Combat,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,21
0,AREA_RANK_REWARD_358,支援品の配給,Distribution of support goods,ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,AREA_RANK_REWARD_359,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1077>》","Rescue requests available from the liberation
army in various places
Unblock area ""<SPOT 1077>""",ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,AREA_RANK_REWARD_360,魔物集結スポットが出現《<SPOT 1089>》,"Monster Gathering Spot ""<SPOT 1089>"" appears",ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
5,AREA_RANK_REWARD_407,"各地の解放軍より救援依頼が発生
王家より封印されている扉が解放","Rescue requests available from the liberation
army in various places
Unlock Royal Family sealed doors",ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
4,AREA_RANK_REWARD_408,"エリアマスターが《<SPOT 1217>》に合流
封鎖エリアが開放《<SPOT 1078>》","Area master joins ""<SPOT 1217>""
Unblock area ""<SPOT 1078>""",ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
3,AREA_RANK_REWARD_409,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
6,AREA_RANK_REWARD_410,魔物集結スポットが出現《<SPOT 1090>》,"Monster Gathering Spot ""<SPOT 1090>"" appears",ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,AREA_RANK_REWARD_411,《<SPOT 1219>》に新たな強敵が出現,"New powerful enemy at ""<SPOT 1219>""",ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,AREA_RANK_REWARD_412,エリアの最重要依頼 《ウルテカ山岳　試練：闇の滴り 》 が発生,,ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,AREA_RANK_REWARD_413,"支援品のランクアップ
封鎖エリアが開放《<SPOT 1103>》","Rank up of support goods
Unblock area ""<SPOT 1103>""",ui\00_message\master\area21_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
0,SPOT_INFO_,"ウルテカ山岳　西部、城塞都市メガドからは
北西にあたり、メガド離宮を通り抜けた先に
広がる一帯。周辺は火山地帯のため、緑が
少ないが、この一帯には珍しく草木が茂る様が
見られる","Located in the western region of the Urteca
Mountains, to the northwest of the fortress city
of Megado, it is an area that stretches beyond the
Megado Detached Palace.
Due to the volcanic nature of the surrounding
area, there is little greenery, but this area is
rare in that it is lush with vegetation.",ui\00_message\master\area21_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_INFO_,"城塞都市メガドからちょうど北側にあたる一帯
元々アンセスターオークの集落が多数存在しており
“悪しき竜”出現以前から危険な場所として
認識されていた。時折腕の立つハンターが
稀少な動植物を狙って立ち入るのみであり
人の手が殆ど入っていない","In the area just north of Fortress City Megado,
there were originally many settlements of Ancestor
Orcs.
It has long been recognized as a hazardous
location, even before the emergence of the ""Evil
Dragon"".
Occasionally, capable hunters enter only to
gather rare plants and animals, and there is
little human involvement.",ui\00_message\master\area21_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_INFO_,"城塞都市メガドの東側にあたる一帯
悪しき竜の影響により、炎を纏った数多の
命の残骸がさ迷い、徘徊している
悪しき竜の影響が色濃く出ている場所といえる","Located on the eastern side of the fortress city
Megado, this area is heavily influenced by the
evil dragon.
Numerous charred remains, engulfed in flames,
wander aimlessly, a testament to the dragon's
malevolence.",ui\00_message\master\area21_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_INFO_,"ウルテカの土地に焼きついた歴史の世界
悪しき竜の影響により、土地の持つ“記憶”
というべきものにも歪みが生じ、本来の
ウルテカの歴史とは異なった姿を見せる","The world of history engraved into the land of
Urteca.
Due to the influence of the Evil Dragon, even the
""memories"" that the land possesses have become
distorted, showing a different appearance from the
true history of Urteca.",ui\00_message\master\area21_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_INFO_,"アッカーシェラン大陸の南部にアジトを構え
定住しつつ活動するベルタ盗賊団とは異なり
通称“北の盗賊”と呼ばれる彼らは、一定期間ごとに
アジトを変えて活動している。その姿勢からも
わかる通り、警戒心が強く、自らの存在を徹底的に
隠す傾向にある","Unlike Bertha's Bandit Group, who have a
stronghold in the southern part of Acre Selund,
they are known as ""Northern Bandits"" and change
their hideout at regular intervals.
They are very cautious and tend to conceal their
presence thoroughly, as can be seen from their
attitude.",ui\00_message\master\area21_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_INFO_,"《聖炎の参竜道》へと続く扉の前に
急きょ設営された野営地。厳しいウルテカ山岳の
環境に負けず、宿やよろず屋といった覚者隊のための
設備を維持すべく、王家に仕える兵のみならず
盗賊も手を貸している","In front of the door leading to the ""Sacred Flame
Path,"" a temporary camp has been hastily set up.
Despite the harsh environment of the Urteca
Mountains, the facilities for the Arisen Corps,
such as inns and general shops, are being
maintained not only by the soldiers serving the
royal family, but also with the help of bandits.",ui\00_message\master\area21_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_INFO_,"小さな群れを作って生活するサラマンダーだが
繁殖のため、一時的に大きな群れを成して
生活することもある。外敵から身を隠すことができ
適度な湿度・温度に保たれる洞穴などは
そのような場所に選ばれやすい","Salamanders live in small groups, but for
breeding purposes, they occasionally form large
herds and live together.
They hide from predators in caves or other places
where the humidity and temperature are kept at an
appropriate level.",ui\00_message\master\area21_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
