19,CUSTOM_SKILL_COMMAND_03_198,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to
shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,19
6,CUSTOM_SKILL_INFO_10_150,"自身を中心に体力回復と状態異常回復の霊球を展開
溜め時間に応じて範囲が拡大し
最大範囲になることで性能が上昇する
<COL ffdc78>LV UP毎に展開時間延長
LV.６で展開エリアの最大サイズが拡張</COL>","Form spiritual spheres around yourself that
recovers health
and status abnormalities. The range grows
dependingon the
charge time. The effectiveness rises upon a full
charge.
<COL ffdc78>LV UP: Increases duration of skill.
LV.6: Increases the area of effect of the
skill.</COL>",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,6
7,CUSTOM_SKILL_INFO_10_148,"敵の攻撃を防ぐバリアを発現する。展開中に敵を攻撃すると
バリアに霊力が溜まり、セットボタンで霊力を使って攻撃可能
しがみつき状態から攻撃発動可
<COL ffdc78>LV UP毎に攻撃威力の上昇／バリア展開時間延長
LV.６でバリアの耐久値増加（１→２）</COL>","Form a barrier around yourself to prevent enemy
attacks.
When attacking enemies while the barrier is
active, spiritual
energy gathers in the barrier. You can unleash
the energy
by pressing the assigned button.
<COL ffdc78>LV UP: Increases damage of skill and
duration.
LV.6: Increase maximum barrier durability
(1→2).</COL>",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,7
8,CUSTOM_SKILL_INFO_10_153,"強力な攻撃を広範囲に繰り出す
初段を敵に接触させれば連撃に移行する
<COL ffdc78>LV UP毎に攻撃威力の上昇
LV.６でモーション変化／攻撃ヒット数増加</COL>","A high power skill that covers a wide area.
If the first hit is successfully landed, it will
become
a full on combo attack.
<COL ffdc78>LV UP: Increases damage of the skill.
LV.6: Increases the number of hits in the attack,
and
changes the motion of the skill.</COL>",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,8
9,CUSTOM_SKILL_INFO_10_188,"クレストを含むエンチャント攻撃力と吹き飛ばし力を
増加する霊力エリアを展開。攻撃を受け流し発動すると
展開サイズを拡張しつつ自身の強化性能を更に上昇させる
<COL ffdc78>LV UP毎に効果時間延長
LV.６でエンチャント強化と吹き飛ばし力強化の性能上昇</COL>","Expand a spiritual area that increases damage and
blow force
of enchantment of nearby allies including
enchantment from
crests. If used as a counter, the effect is
greatly increased
and the deployment size is expanded.
<COL ffdc78>LV UP: Increases duration of effect.
LV.6: Increases the effectiveness of the
buff.</COL>",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,9
10,CUSTOM_SKILL_INFO_10_195,"【ＥＸ追加効果】
防御力の上昇量が増加
ヒールブースト時の攻撃力の上昇量が増加","EX Additional Effects:
Increase defense buff value.
Increase attack buff value during Heal Boost.",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,10
11,CUSTOM_SKILL_INFO_10_196,"【ＥＸ追加効果】
攻撃を敵に接触させると
スタミナが回復する効果を付与
霊球の展開時間と効果時間が延長","EX Additional Effects:
Recover stamina when attacking enemies.
Extend the duration of the pool.",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,11
12,CUSTOM_SKILL_INFO_10_193,"【ＥＸ追加効果】
ダメージ量が増加
<COL ff7878>造魔／魔族／戦甲系の敵に与えるダメージ量が増加</COL>","EX Additional Effects:
Increase damage.
<COL ff7878>Further increase damage to
Construct/Demon/War-Ready enemies.</COL>",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,12
13,CUSTOM_SKILL_INFO_10_194,"【ＥＸ追加効果】
派生斬りを初段経由せずに空中で発動可能
スピリットゲージ蓄積量が増加","EX Additional Effects:
Possible to activate in the air without
executing the first hit.
Increase Spirit Gauge accumulation.",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,13
14,CUSTOM_SKILL_INFO_10_233,"【ＥＸ追加効果】
溜め満了の瞬間に攻撃を放つと威力が上昇する","EX Additional Effects:
Increase damage if you release the attack
just as the charge is completed.",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,14
15,CUSTOM_SKILL_INFO_10_234,"【ＥＸ追加効果】
攻撃が最初にヒットした敵に
エイド／エイド・モールを吸着させる","EX Additional Effects:
Attach an Aid/Aid More sphere at the impact point.",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,15
16,CUSTOM_SKILL_INFO_10_235,"【ＥＸ追加効果】
治癒上限値を徐々に回復する
ヒールブースト時の攻撃力の上昇量が増加","EX Additional Effects:
Gradually recover the healable limit of allies.
Further increase attack power during Heal Boost.",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,16
17,CUSTOM_SKILL_INFO_10_236,"【ＥＸ追加効果】
耐久力を強化する効果を付与","EX Additional Effects:
Increase Endurance for allies inside.",ui\00_message\skill\custom_skill_info_10.gmd,\skill\custom_skill_data_10.arc,custom_skill_data_10.arc,17
0,CUSTOM_SKILL_COMMAND_11_237,セットボタンを押す,Press the assigned button.,ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,0
1,CUSTOM_SKILL_COMMAND_11_241,"セットボタンを押す
　カテゴリ：補助魔法
　魔力１ゲージ消費で発動可能","Press the assigned button.
Category: Support Magick.
Consumes 1 magick gauge on activation.",ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,1
2,CUSTOM_SKILL_COMMAND_11_244,"セットボタンを押す
　カテゴリ：純魔法
　魔力１スタック消費で発動可能","Press the assigned button.
Category: Pure Magick.
Consumes 1 magick stack on activation.",ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,2
3,CUSTOM_SKILL_COMMAND_11_240,セットボタンを押す,Press the assigned button.,ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,3
4,CUSTOM_SKILL_COMMAND_11_238,"セットボタンを押す
　カテゴリ：補助魔法
　魔力１ゲージ消費で発動可能","Press the assigned button.
Category: Support Magick.
Consumes 1 magick gauge on activation.",ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,4
5,CUSTOM_SKILL_COMMAND_11_242,"セットボタンを押す
　カテゴリ：純魔法
　魔力２スタック消費で発動可能","Press the assigned button.
Category: Pure Magick.
Consumes 2 magick stacks on activation.",ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,5
6,CUSTOM_SKILL_COMMAND_11_239,"セットボタンを押す
　カテゴリ：純魔法
　魔力２スタック消費で発動可能","Press the assigned button.
Category: Pure Magick.
Consumes 2 magick stacks on activation.",ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,6
7,CUSTOM_SKILL_COMMAND_11_243,"セットボタンを押す
発動後、再度セットボタンを押すと攻撃
　カテゴリ：補助魔法
　魔力４スタック消費で発動可能","Press the assigned button. After activating,
press the assigned button again to attack.
Category: Support Magick.
Consumes 4 magick stacks on activation.",ui\00_message\skill\custom_skill_command_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,7
0,CUSTOM_SKILL_INFO_11_237,"聖属性の魔力を付与した剣で、周囲を薙ぎ払う
魔印が最大に成長している時、性能上昇
<COL ffdc78>LV UP毎に攻撃威力の上昇
LV.6で空中でも発動可能</COL>","Imbue your sword with Holy attribute and
attack surrounding enemies.
Damage increases when the Magick Glyph grows.
<COL ffdc78>LV UP Increases damage of skill.
LV.6 Can be activated in the air.</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,0
1,CUSTOM_SKILL_INFO_11_241,"幻影を作り出し、前方へ瞬間移動する魔法
移動中に接触した敵に対して、魔力の斬撃を浴びせる
空中での連続発動は2回まで可能
<COL ffdc78>LV UP毎に再発動禁止時間が短縮
LV.6で攻撃アクション中であればいつでも発動可能</COL>","Create a phantom and teleport forward.
If user comes into contact with enemy
while teleporting, deal magick damage.
Can use twice while mid air.
<COL ffdc78>LV UP Reduce cooldown between
activation.
LV.6 Can be used at any time during attack.</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,1
2,CUSTOM_SKILL_INFO_11_244,"その場で剣を構え、振り下ろすと同時に
前方に複数の魔力の刃を放つ
<COL ffdc78>LV UP毎に攻撃威力の上昇
LV.6で攻撃ヒット回数が増加</COL>","Ready your sword and slice downwards, releases
several
magick blades towards enemies infont of you.
<COL ffdc78>LV UP Increases damage of skill.
LV.6 Increases number of hit.</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,2
3,CUSTOM_SKILL_INFO_11_240,"闇属性の魔力を付与した剣で
逆手に敵を突き、直後に引き抜く
魔印が最大に成長している時、性能上昇
<COL ffdc78>LV UP毎に攻撃威力の上昇
LV.6でしがみつき中でも発動可能</COL>","Thrusts the blade imbued with dark magick into
the target's body before pulling it out.
Damage is increased when the Magick Glyph grows.
<COL ffdc78>LV UP Increases damage of skill.
LV.6 Can be used when climbing.</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,3
4,CUSTOM_SKILL_INFO_11_238,"自身の前方に魔力の盾を一定時間展開する
純魔法発動時は展開時間が減少しない
<COL ffdc78>LV UP毎に展開時間延長
LV.6で敵の攻撃に合わせて発動した際、展開時間延長</COL>","Create a magickal barrier in front of you for a
certain amount of
time. Barrier duration does not decrease when
using pure magick.
<COL ffdc78>LV UP: Increases duration of the
barrier.
LV.6 When invoked just before an enemy's attack
connects,
duration is further increased.</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,4
5,CUSTOM_SKILL_INFO_11_242,"魔力の刃を敵に撃ち込み
闇・斬属性による継続ダメージを与える
ボタンの追加入力で攻撃ヒット数が増加
<COL ffdc78>LV UP毎に攻撃威力の上昇
Lv.6で追加入力時の攻撃ヒット数増加</COL>","Bombard an enemy with Magick Blade, dealing
continuous
Dark and Slash damage to enemy.
Number of hits increases with consecutive button
presses.
<COL ffdc78>LV UP Increases damage of skill.
LV.6 Increases number of hits with consecutive
button presses.</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,5
6,CUSTOM_SKILL_INFO_11_239,"魔力を収束させ、聖・打属性の魔力の渦を発生させる
<COL ffdc78>LV UP毎に攻撃威力の上昇
Lv.6で攻撃ヒット回数が増加</COL>","Create a vortex that deals Holy and Impact damage.
<COL ffdc78>LV UP Increases damage of skill
LV.6 Increases number of hits.</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,6
7,CUSTOM_SKILL_INFO_11_243,"刃に魔力を帯び、ノーマルスキルの剣技に残像を追加する
ボタン再入力で、残像の攻撃回数に応じて強化された
魔力吸収特化の一撃を放つ。発動中は魔力を消費し続ける
<COL ffdc78>LV UP毎に発動中の魔力消費量が減少
LV.6で再入力時の攻撃回数による強化段階が増加（１→２）","Imbue magickal power on your sword, adding
afterimage to the
core sword skills. Press the assigned button
again to release
an attack that absorbs an amount of magick based
on the number
of afterimage attacks. Slowly drain magick during
activation.
<COL ffdc78>LV UP Reduces magick drain during
activation.
LV.6 Increases maximum number of charges from
attacks (1→2).</COL>",ui\00_message\skill\custom_skill_info_11.gmd,\skill\custom_skill_data_11.arc,custom_skill_data_11.arc,7
0,NORMAL_SKILL_INFO_01_4,剣による連続攻撃を繰り出す,Perform a continuous attack with your sword.,ui\00_message\skill\normal_skill_info_01.gmd,\skill\normal_skill_data_01.arc,normal_skill_data_01.arc,0
1,NORMAL_SKILL_INFO_01_5,剣による連続一点集中攻撃を繰り出す,"Pausing after your first swing allows you to
follow
up with a powerful concentrated attack.",ui\00_message\skill\normal_skill_info_01.gmd,\skill\normal_skill_data_01.arc,normal_skill_data_01.arc,1
2,NORMAL_SKILL_INFO_01_13,"剣による一撃で敵のガード状態を崩し気絶を誘う
ボタンの長押しで威力が増し
敵を転倒させることができる
<COL ffdc78>LV UPで攻撃威力が上昇し
長押しなしで敵を転倒させる＜強斬り崩し＞に進化</COL>","Perform a strong overhead swing, holding down
longer
for increased power that's capable of breaking an
enemies
guard. It is also possible to topple the enemy.
<COL ffdc78>LV UP Increase attack power
Evolve into ""Strong Guard Break"" allowing you to
guard
break without max power.</COL>",ui\00_message\skill\normal_skill_info_01.gmd,\skill\normal_skill_data_01.arc,normal_skill_data_01.arc,2
3,NORMAL_SKILL_INFO_01_14,"剣による渾身の一撃で敵のガード状態を崩し
転倒させる。さらに気絶させやすくなる
ボタンの長押しで威力が増す","Perform a stronger overhead swing capable of
breaking
an enemies guard, holding down longer for
increased power.
A longer hold has a better chance to topple.",ui\00_message\skill\normal_skill_info_01.gmd,\skill\normal_skill_data_01.arc,normal_skill_data_01.arc,3
4,NORMAL_SKILL_INFO_01_18,空中で剣を振り払う,Swing your sword while in the air.,ui\00_message\skill\normal_skill_info_01.gmd,\skill\normal_skill_data_01.arc,normal_skill_data_01.arc,4
