0,3,"Maybe I should take a short rest. Since no one is
lending a hand.",\npc\n0591.arc,n0591.arc,ui\00_message\npc\base\n0591.gmd,"少し休もうかしら
誰も手を貸してくれないんだもの",
0,0,"Indeed, the ""hidden beach"" there is a nuisance.
No matter whether you drive them away or not, the
tramps
hang around and--",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"まったく、そこの《隠れ浜》は厄介だ
追い払っても追い払っても、不逞の輩が
たむろして――",
0,1,"I can't
let them take all the fish we've caught.",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"せっかく捕った魚を奪われては
たまらんよ",
0,2,"More harpies around the beach
and it's harder to get to the boathouse
They're totally annoying!",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"浜のあたりにハーピーが増えて
船小屋まで行きにくくなってしまった
まったく迷惑なやつらだよ",
0,3,"They say that when Huge Bull wasn't around, they
could
sail farther out to sea and swim in deeper water!",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"ヒュージブルが居なかった時は、もっと沖まで
船が出せたというし、深い海でも泳げたそうだ",
0,4,"But who knows about those old days
any more?",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"が、そんな昔のことを知っとる奴は
もうおらんな",
0,5,"Fishing is still going on slowly.
Fugeables and sea dragons are getting noisy.
",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"漁はほそぼそと続けとるよ
ヒュージブルだの海竜だの、物騒に
なってきたがね",
0,6,"I can still catch enough fish to eat.
I don't have to make a living.",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"食う分の魚はまだ獲れるなぁ
生活には困っとらんよ",
0,7,"Sometimes big boats wash up on the beach
That one didn't make it back
Is it a temple boat?",\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,"たまに大きな船が浜に流れ着く
あれは、帰ってこれなかった
神殿の船なのかね？",
0,8,Hm? What's up?,\npc\n1209.arc,n1209.arc,ui\00_message\npc\base\n1209.gmd,ん？　何だね,
0,0,"Rotes is a fishing village, but
the residents don't go offshore much because of
the fusibles in the sea
",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"ローテスは漁村ですが
海にはヒュージブルがいるため
あまり住民は沖へでませんね",
0,1,Shallow areas are fine.,\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,浅い所は大丈夫でありますが,
0,2,"The problem with the Lotes these days is that
they are pirates called the ""Briar Treasure
Robbers""!",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"このところのローテスの問題は
《ブリア宝奪団》という海賊なのです",
0,3,"Both Area Master O'Neill and
myself are in a lot of trouble!",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"エリアマスターのオニールさんも
自分も、かなり困っているのです",
0,4,"Where the heck are they lurking--
I have a few potential suspicious places
mmmm--",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"一体連中はどこに潜んでいるのか――
いくつか怪しい場所候補はあるのですが
むむむ――",
0,5,I am in charge of security here!,\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,ここの警備担当は自分であります！,
0,6,"You're in charge of solving the village's
problems, aren't you?
That would be very helpful!",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"覚者殿は、村の問題解決担当で？
そりゃあ助かります！",
0,7,"One word of caution:
Please stay as far away as possible from the back
beach, 《青爪浜》
, down south from the village!",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"一つ注意です
村から南に下った裏の浜辺、《青爪浜》
方面はできるだけ近づかないでください！",
0,8,"The demons are dangerous there
and I'm not confident that I
would be able to help if something were to happen!",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"そっちは魔物も危険で
何かあったとしても自分
助けにいける自信がありません！",
0,9,"There is a ""Goblin Camp"" on the road leading that
way.
Hobgoblins are known to wander there as well.
It is quite dangerous!",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,"とくに、そっちの方へ続く道には
《小鬼の野営地》があり、ホブゴブリンが
うろつくこともあり、危険であります",
0,10,"Please enjoy playing at the beach near the
village!",\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,浜遊びは村の近くでどうぞ！,
0,11,Welcome to Rotes!,\npc\n1210.arc,n1210.arc,ui\00_message\npc\base\n1210.gmd,ようこそローテスへ！,
0,0,Hello and welcome.,\npc\n1211.arc,n1211.arc,ui\00_message\npc\base\n1211.gmd,お客さん？　こんにちは,
0,1,"There are so many places I'd like to go,
but I can't even leave this room--",\npc\n1211.arc,n1211.arc,ui\00_message\npc\base\n1211.gmd,"行ってみたい所がたくさんあるの
この部屋から出ることもできないのに――",
0,2,"I can't walk,
so I stay here all the time.",\npc\n1211.arc,n1211.arc,ui\00_message\npc\base\n1211.gmd,"私、歩けないの
だからずっとここにいるよ",
0,3,"Please, tell me stories of your adventures.
Any story at all!",\npc\n1211.arc,n1211.arc,ui\00_message\npc\base\n1211.gmd,"冒険の話を聞かせてほしいな
どんなことでもいいから",
0,0,"Are you looking for a travel companion, Ser
Arisen?",\npc\n1212.arc,n1212.arc,ui\00_message\npc\base\n1212.gmd,旅の同伴者をお求めですか？　覚者様,
0,1,"May the blessings of The White Dragon, Lady
Arisen, be with you.",\npc\n1212.arc,n1212.arc,ui\00_message\npc\base\n1212.gmd,白竜様のご加護があらんことを,
0,2,The radiance of Rift Crystal is always with you.,\npc\n1212.arc,n1212.arc,ui\00_message\npc\base\n1212.gmd,リムの輝きは常に貴方と共に,
0,3,"If you are thinking of reorganizing your party
members, please do not hesitate to ask.",\npc\n1212.arc,n1212.arc,ui\00_message\npc\base\n1212.gmd,"メンバーの再編をお考えでしたら
なんなりと",
0,0,"Ho ho!　What do you think of my performance?
I'm as good as the poets of the temple.",\npc\n1213.arc,n1213.arc,ui\00_message\npc\base\n1213.gmd,"ほほ！　どうです、ワシの演奏は！
神殿の詩人にも引けをとらんでしょう",
0,1,"Mmmmm~ Blue sea~ White sand~
Sea breeze smells like a dream on the beach~",\npc\n1213.arc,n1213.arc,ui\00_message\npc\base\n1213.gmd,"ふんふ～ん～　青い海～　白い砂～
潮風薫る浜辺の夢～",
0,2,"ROTHES!　Rotes~~s!
Come once~~!",\npc\n1213.arc,n1213.arc,ui\00_message\npc\base\n1213.gmd,"ローテス！　ローテ～ス！
一度はおいでませ～～～",
0,3,"Hmmm~　Lululu~
A trap lurking at the blue water's edge~
Sticky red creeps up~",\npc\n1213.arc,n1213.arc,ui\00_message\npc\base\n1213.gmd,"はんは～ん～　るるる～
青い水辺に潜む罠～
赤いべとべと忍び寄る～～",
0,4,"If you notice, Lord Hyuji-buru ~ ~
is a dangerous enemy Hyuji-buru ~ ~ ~!",\npc\n1213.arc,n1213.arc,ui\00_message\npc\base\n1213.gmd,"気づけば足元ヒュージブル～～
油断大敵ヒュージブル～～～！",
0,5,Hohoho! Please relax!,\npc\n1213.arc,n1213.arc,ui\00_message\npc\base\n1213.gmd,ほっほっほ！　くつろいで下され！,
0,0,"Ah, welcome.
I'll bring out the goods.",\npc\n1300.arc,n1300.arc,ui\00_message\npc\base\n1300.gmd,"あぁ、いらっしゃいませ
品物を出しますね",
0,1,"Ha—
I wonder if it's mental exhaustion
But I can't collapse myself",\npc\n1300.arc,n1300.arc,ui\00_message\npc\base\n1300.gmd,"はぁ――
気疲れかしら
でも、わたしまで倒れるわけにはいかないし",
0,2,"There is a tendency of shortage of medicine in
this village
due to a strange epidemic — —
There is a sufficient amount to share with
travelers though",\npc\n1300.arc,n1300.arc,ui\00_message\npc\base\n1300.gmd,"この村では薬が不足しがちなんです
妙な流行り病のせいで――
旅の方へお分けする量はあるのですが",
0,3,"My husband also collapsed
and it's been about half a month now.
Can you tell me if there are any good medications?",\npc\n1300.arc,n1300.arc,ui\00_message\npc\base\n1300.gmd,"うちの旦那も倒れて
もう半月くらい経つのですが
いい薬があったら教えてもらえませんか？",
0,0,Ugh--?,\npc\n1301.arc,n1301.arc,ui\00_message\npc\base\n1301.gmd,うぅ――？,
0,1,Ugh-- my body hurts--,\npc\n1301.arc,n1301.arc,ui\00_message\npc\base\n1301.gmd,うぅ――、体が、痛い――,
0,2,"Ah, my head--",\npc\n1301.arc,n1301.arc,ui\00_message\npc\base\n1301.gmd,あぁ、あ、頭が――,
0,3,Is it cold or hot--,\npc\n1301.arc,n1301.arc,ui\00_message\npc\base\n1301.gmd,寒いのか、暑いのか――,
0,0,"Welcome to Tell
Let us help you prepare for your journey
How can we help you?",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"ようこそ、テルへ
旅の準備はこちらで承ろう
何かご用かな？",
0,1,"If you're staying overnight, it's<VAL PRICE_INN>.
Want to stay the night?",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"宿泊だったら<VAL PRICE_INN>だよ
泊っていくかい？",
0,2,Yes,\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,はい,
0,3,No,\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,いいえ,
0,4,"If it's ""Treat Weakness"", it's<VAL PRICE_WEAK>.
What do you want to do?",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"《弱化の治療》なら
<VAL PRICE_WEAK>だよ、どうするね？",
0,5,Yes,\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,はい,
0,6,No,\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,いいえ,
0,7,"It seems that ""Treatment for Weakness"" is not
necessary.
However, if you are still tired, it would be good
to take a break at my place.",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"《弱化の治療》は必要ないようだ
それでも疲れているなら
うちで休憩していくといい",
0,8,"Arisen, the Temple has told me to accommodate you.
Now, feel free to use any room you like.
Shall we take a break?",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"覚者さん、神殿からあんたには便宜を図るよう
言われているよ
さ、好きな部屋を自由に使ってくれ
休んでいくか？",
0,9,Yes,\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,はい,
0,10,No,\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,いいえ,
0,11,"Even though it's been tough lately
that thing that crashed in the west--
I'm so anxious to see it, at all!",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"ただでさえ近頃大変だというのに
西に墜ちてきたアレ――
まったく、不安でたまらんよ",
0,12,"Arisen, if you don't mind, can you help me?
Actually, there's a strange disease going around
here in Tel right now--",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"覚者さん、良ければ力を貸して
もらえないか？　実は、今ここテルでは
変な病が流行っていてな――",
0,13,"Finally, some of us are going down.
I've been in touch with the Temple in case you're
interested.",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"ついに倒れる者もでるようになったんだ
一応神殿にも連絡はしているんだが",
0,14,"You can ask Alfredo next door at
for more information on this area.",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"この辺りの情報なら
隣にいるアルフレドに聞いてみるといい",
0,15,"I have him handle the day-to-day troubles through
the Knights and the Sentinels.
Well, there are times when it's directly from me.",\npc\n1302.arc,n1302.arc,ui\00_message\npc\base\n1302.gmd,"日頃の厄介事は、あいつを介して
騎士団や覚者さんに取り次いでもらってる
まぁ、私から直接の時もあるにはあるが",
0,0,"We're an orthotics shop.
See if there's anything you need.",\npc\n1303.arc,n1303.arc,ui\00_message\npc\base\n1303.gmd,"ウチは装具屋だよ
要るものがないか見ていってよ",
0,1,"We've managed to get by thanks to
knights and wisemen.",\npc\n1303.arc,n1303.arc,ui\00_message\npc\base\n1303.gmd,"うちがなんとかやっていけてるのも
騎士さんや覚者さんのお陰だよ",
0,2,"Do you need anything, sir?",\npc\n1303.arc,n1303.arc,ui\00_message\npc\base\n1303.gmd,お客さん、何か欲しいのある？,
0,3,"If you need anything, feel free to buy it.",\npc\n1303.arc,n1303.arc,ui\00_message\npc\base\n1303.gmd,必要なものがあれば、買ってって,
0,0,"Hmm, what can I do for you?",\npc\n1304.arc,n1304.arc,ui\00_message\npc\base\n1304.gmd,うん、何か用かな？,
0,1,"A little north of the river, there's a riverbed
called the ""Blood Rinsing Riverbed""
Lizardmen have been gathering there for some time
now.",\npc\n1304.arc,n1304.arc,ui\00_message\npc\base\n1304.gmd,"川を少し北にいったところの河原
《血すすぎ河原》っていうんだが
いつのころからかリザードマンが集まってきてなぁ",
0,2,"I'm wondering if he's going to swim down the
river and come over here.
I'm getting restless.",\npc\n1304.arc,n1304.arc,ui\00_message\npc\base\n1304.gmd,"川を泳いでこっちへ来やしないかと
落ち着かんね",
0,3,"Arisen, if you don't mind, can you help Alfredo
at the Black Grape Pavilion there
",\npc\n1304.arc,n1304.arc,ui\00_message\npc\base\n1304.gmd,"覚者さん、よければそこの黒ブドウ亭
にいるアルフレドに力を貸してやって
くれないか",
0,4,"Ah, I've been getting tired easily.",\npc\n1304.arc,n1304.arc,ui\00_message\npc\base\n1304.gmd,はぁ、疲れが溜まりやすくなったな,
