#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"くそっ！　まずは負傷者を保護して船に戻る！
神殿には情報が集まっているはずだ","Damn it!
First, we must protect the wounded
and get back to the ship!
The temple should have the information we need.",ui\00_message\event\st0572\ev015.gmd,\event\st0572\st0572ev015.arc,st0572ev015.arc,1,,
0,,白竜から授けられた竜力は同じ,"The Dragon Force bestowed by the White Dragon
is the same.",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,5,,
0,,おまえは精霊竜、火竜から信頼を受け,"You have gained the trust of the Spirit Dragon
and the Fire Dragon.",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,6,,
0,,その竜の力は――おまえの中でひとつになる,The dragon's power will unite within you.,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,7,,
0,,てめぇ――はなっからそのつもりだったな！？,"You...! You were planning that
from the beginning, weren't you?!",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,8,,
0,,おまえが弱ければ、俺が黒竜を倒すと決めていた,"I had decided that if you were weak,
I would slay the Black Dragon myself.",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,9,,
0,,"俺もまた、覚者であり
“覚者とは竜の敵と戦う者”だからな――","I too am an Arisen, for ""an Arisen is one who
fights against the enemies of dragons.""",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,10,,
0,,すべての竜の力で、黒竜を倒せ,"With the power of all the dragons,
defeat the Black Dragon.",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,11,,
0,,"オオオッ――！！
（黒竜の道《ゲート》が開くリアクション）","Ooooohhh!! (Reaction to the opening of the Black
Dragon's Gate)",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,12,,
0,,あれは！？,That's...!?,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,13,,
0,,おおっ！,Ohh!!,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,14,,
0,,ゲート――,The Gate――,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,15,,
0,,この世界をおまえに託す,I entrust this world to you.,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,16,,
0,,"なっ
（リアクションボイス）",Ngh! (Reaction voice),ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,17,,
0,,"あっ
（リアクションボイス）",Ah! (Reaction voice),ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,18,,
0,,"うっ
（リアクションボイス）",Ugh! (Reaction voice),ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,19,,
0,,おい、待てよ,"Hey, wait a moment.",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,20,,
0,,まだ持って行けるものがあるだろう,"There's still something
you can take with you, right?",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,21,,
0,,今までありがとう、隊長,"Thank you for everything, Captain.",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,22,,
0,,これからも一緒がいいから――必ず帰ってきて！,"Because I want us to stay together from now on...
Promise me you'll come back!",ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,23,,
0,,隊長――これ返してくださいね,Captain... Please return this to me.,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,24,,
0,,俺たち待ってますから,We'll be waiting for you.,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,25,,
0,,俺は水竜から力を預かった,I received power from the Water Dragon.,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,26,,
0,,"<COL ffdc78>パーティーメンバーが死亡状態になりました
クリア時のボーナス報酬が下がります</COL>","<COL ffdc78>Party members have died.
Bonus Rewards for clearing are lowered.</COL>",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,75,,
0,,"<COL ffdc78>敵との戦闘で一度も死亡状態になりませんでした
クリア時のボーナス報酬が多くなります</COL>","<COL ffdc78>Never died in combat.
More Bonus Rewards for clearing.</COL>",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,74,,
0,,"<COL ffdc78>胞子の広がりを阻止――！
クリア時のボーナス報酬が追加されます</COL>","<COL ffdc78>Stopped the spread of spores!
Bonus Rewards for clearing will be added!</COL>",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,76,,
0,,"<COL ffdc78>迅速な救助に失敗しました
クリア時のボーナス報酬は追加されません</COL>","<COL ffdc78>Quick Rescue has failed!
Bonus Rewards are lost.</COL>",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,87,,
0,,"<COL ffdc78>迅速な救助に成功しました
クリア時のボーナス報酬が追加されます</COL>","<COL ffdc78>Quick Rescue successful!
Bonus Rewards gained!</COL>",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,86,,
0,,"――扉は閉ざされている――
メンバー全員が集まらなければ
この先へは進めません
メンバーを招集しますか？","The door is closed.
You can proceed ahead if you gather the party.
Do you want to begin gathering party?",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,54,,
0,,"――扉は閉ざされている――
リーダーアクションがなければ
この先へは進めません","The door is closed.
Cannot proceed without the leader.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,57,,
0,,いいえ,No,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,37,,
0,,いいえ,No,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,40,,
0,,いいえ,No,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,56,,
0,,いいえ,No,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,63,,
0,,いいえ（パーティー招集中止）,No (stop gathering party),ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,60,,
0,,こちら側からは開かないようだ,It cannot open from this side.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,10,,
0,,"この先は他の覚者とパーティーを組んだ
状態では進入できません","You cannot enter alone.
Form a party with other Arisen.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,18,,
0,,すでに息絶えている――,Out of breath...,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,15,,
0,,どこからか剣戟の音が聞こえる――,"I can hear the sound of sword fighting
coming from somewhere.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,102,,
0,,はい,Yes,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,36,,
0,,はい,Yes,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,39,,
0,,はい,Yes,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,55,,
0,,はい,Yes,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,59,,
0,,はい,Yes,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,62,,
0,,やめる,Quit,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,22,,
0,,"イベントを進行しますか？
※パーティー要請中の場合はキャンセルされます","Are you sure you want to proceed
with the event?
※ If there is a party request,
it will be canceled.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,28,,
0,,"イベントを進行しますか？
※パーティー要請中の場合はキャンセルされます","Are you sure you want to proceed
with the event?
※ If there is a party request,
it will be canceled.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,90,,
0,,イベント進行はリーダーのみ可能です,Only the party leader can progress the event.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,31,,
0,,"イベント進行待機に入ります
準備はよろしいですか？","You will begin waiting to progress the event.
Are you sure you are ready?",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,35,,
0,,イベント進行確認,Confirm Event Progress,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,32,,
0,,イベント進行確認,Confirm Event Progress,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,42,,
0,,イベント進行確認,Confirm Event Progress,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,46,,
0,,イベント進行確認,Confirm Event Progress,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,93,,
0,,"イベント進行確認
（全メンバーの準備完了を待ちます）","Confirm Event Progress
(Wait for all party members to be ready)",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,50,,
0,,エリアマスターにより封鎖されている――,It is blocked by the Area Master.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,8,,
0,,キャンセル,Cancel,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,30,,
0,,キャンセル,Cancel,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,34,,
0,,キャンセル,Cancel,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,45,,
0,,キャンセル,Cancel,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,49,,
0,,キャンセル,Cancel,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,52,,
0,,キャンセル,Cancel,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,92,,
0,,キャンセル,Cancel,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,96,,
0,,ハントターゲットを発見した！,Hunt target found!,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,109,,
0,,ハントターゲットを討伐した！,Hunt target subjugated!,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,106,,
0,,"パーティー全員が集まり、準備完了したら
進行マーカーに触れてください","Gather the party if you are ready.
Please touch the progress marker.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,27,,
0,,"パーティー全員が集合するまで
サークル内で待機してください","Please wait in the circle
until the entire party is ready.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,25,,
0,,ボーナスターゲットを発見した！,Bonus target found!,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,110,,
0,,ボーナスターゲットを討伐した！,Bonus target subjugated!,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,107,,
0,,"メインクエストが進行可能になりました
一度パーティーを解散してからトラバースに話しかけて下さい","The main quest is now ready to proceed.
Once you break up the party,
please talk to Travers.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,112,,
0,,"メンバーが集合するまで
サークル内で待機してください","Until the party members are ready,
please wait in the circle.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,41,,
0,,リーダーが進行準備・パーティー招集を行いました,Leader has begun a progress preparation.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,26,,
0,,レジスタンスに新たな仲間が加わった！,A new friend joins the resistance!,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,103,,
0,,レバーがある,There is a lever.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,0,,
0,,"一人、またはポーンのみを連れて
訪れてください",Please take only one person or pawn.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,19,,
0,,不思議な力で封印されている,It is sealed with a mysterious force.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,11,,
0,,今は転移の力を失っているようだ――,It seems to have lost the power to teleport...,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,89,,
0,,何かが引っ掛かって開かない,It appears to be caught on something.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,12,,
0,,何か仕掛けがあるようだ,Something feels off here.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,17,,
0,,使う,Use,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,6,,
0,,使わない,Don't Use,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,7,,
0,,"傷ついた魔物の痕跡は、
住処へと続いているようだ――","There are traces from the wounded monster.
It seems to lead towards its den.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,82,,
0,,厳重に封印されている――,It has been strongly sealed.,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,13,,
0,,各ステージ名,Name of each stage,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,21,,
0,,封鎖されたエリアが解放された――,The cordoned off area is now open...,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,111,,
0,,引かない,Don't Pull,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,3,,
0,,引きますか,Pull the lever?,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,1,,
0,,引く,Pull,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,2,,
0,,待機を解除しますか？,Are you sure you want to cancel waiting?,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,38,,
0,,憲兵が見張っている――この先には行けなさそうだ,"The Military Police are on the lookout.
I don't think we can go any further.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,99,,
0,,扉には鍵がかかっている――,The door is locked,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,4,,
0,,"扉は固く閉ざされており
開きそうにない","The door is firmly shut.
Unlikely to be opened.",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,64,,
0,,"扉を開き先へ向かいますか？
（全メンバーが準備完了しました）","Do you want to go through the door?
(Party Ready)",ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,58,,
0,,救助対象が戦線離脱した――,Your rescue target has left the battlefield...,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,85,,
0,,救助対象が疲れてきたようだ――,Your rescue target seems to be getting tired...,ui\00_message\examine_message\common\common_examine.gmd,\game_common.arc,game_common.arc,83,,
