0,,"少し休もうかしら
誰も手を貸してくれないんだもの","Maybe I should take a short rest. Since no one is
lending a hand.",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,3
0,,"支援品の方、融通させてもらいますんで
今後ともよしなに","I'll be happy to provide you with any support
items you need.
I look forward to working with you in the future.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,13
0,,"いやぁ、何かと手伝ってもらってすみませんね！
助かりますよ","Well, I'm sorry for all the help you've been
giving me!
I appreciate it.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,14
0,,やぁ、どうもどうも覚者さん！,やぁ、どうもどうも Arisen さん！,ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,15
0,,"覚者さんが力を貸してくださったお陰ですかね
どうも鉱泉の資源が豊かになってきた
気がしますな！","Thanks to the help of the Arisen, I feel that the
resources of the mineral springs are getting
richer.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,16
0,,"よければ羽休めも兼ねて、温泉で
ゆっくりしていってくださいよ","If you'd like, you can also take a break from
your wings and relax at the hot springs
",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,17
0,,"そうそう！
こいつを持って行ってくださいよ！
覚者さんのため、特別に用意したんですから","Oh yeah!
Take this guy with you, please!
I prepared it especially for you, Arisen!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,18
0,,どうです、結構な品でしょう？,What do you think?,ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,19
0,,"そうだ覚者さん
あなたにお話があるんですよ","Yes, Arisen
I need to talk to you.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,20
0,,"ホボリック洞穴からダウ渓谷へ
つづく谷道のところに、《南壁のひび》って
洞窟があるのはご存知で？","Hobolik Cave to Dow Valley
Did you know that there is a cave called ""Cracks
in the South Face""
at the end of the valley road?",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,21
0,,"そこは、中で鉱員が行方不明になるって
ことが続いて閉鎖された洞窟なんですが
私は良い鉱脈が伸びてるんじゃないかと
踏んでましてね――","It's a cave that was closed after a series of
miners went missing in it.
I thought there might be a good vein of ore
growing there.
",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,22
0,,"何やら、洞窟内に光るものがあるとか
ないとかで――","Something about shiny things in the cave or
not--",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,23
0,,"どうです？
あなたなら行けるんじゃないですかね
探検にいっちゃみませんか
内緒で封鎖は解いておきますんで","What do you think?
Maybe you can go
and explore
I'll break the blockade in secret.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,24
0,,"お待ちしておりましたよ！
ささ、これをどうぞ！
日頃の礼です、道中お役に立ててくださいよ","We've been waiting for you!
Here, take this!
Thank you for all you've done for us. Please help
us along the way.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,25
0,,覚者さん、いいニュースがあるんですよ！,"Arisen, I have some good news!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,26
0,,"ダウ渓谷とボルド鉱山地区を繋ぐ谷道――
《南壁谷》を塞いでた土砂が、ようやく撤去できた
そうでして！","The valley road connecting the Dow Valley and the
Boldo mining district--
The earth and sand that had been blocking the
""South Wall Valley"" has finally been removed
And so it was!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,27
0,,"まぁ、《採掘師の隠れ道》を使えば通れはしますが
鉱員でもなければ
あんな危ない道は使いたくありませんからな","Well, you can get through if you use the ""miner's
hidden path""
but unless you're a miner
you don't want to use that dangerous path.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,28
0,,"ともあれ、これでダウ渓谷方面、ジンゲン村との
行き来ができるようになりますな","Anyway, we can now go to
in the direction of the Dau Valley and to and
from the village of Zingen.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,29
0,,"それにしても、毎度毎度
あれこれ対処頂いて！","But still, every time I go to
, you deal with this and that!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,30
0,,"お手数お掛けしてる分、それなりに
応えなきゃあ風呂番がすたるってもんです！","If we don't
respond in a reasonable manner to the trouble
you're taking, we'll be stuck with the bathtub!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,31
0,,"またまた融通させてもらいますんで
今後ともよしなに","I'll be happy to accommodate you again.
I look forward to working with you in the future.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,32
0,,"よろしければこれをどうぞ
今日は来場者に粗品をお渡ししてるんです","If you'd like, here it is:
We're giving away some roughage to visitors today.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,33
0,,"今日は覚者さんに、またまた折り入って
相談があるんですよ――","Today I have another folded
consultation with a memorandum of understanding--.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,34
0,,"実はね、白騎団のかたがたに
討伐要請を出していた厄介なオーガ
《坑道荒らし》ってのがいるんですが――","As a matter of fact, there is a nasty ogre
that the White Riders have been asked to take down
, the Tunnel Troll...",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,35
0,,"どうも騎士さん達の手には負えないようで
むしろ、騎士さん側の被害が増えてるって
状況なんですよ","Apparently, the knights are out of control
and the damage to the knight's side is increasing
",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,36
0,,"キノザの西、ボルド小坑道近くの
《山腹の野戦場》で、件のオーガを
やっつけちゃくれませんかね","Can you please kill the ogre
at the
""hillside field"" near the Boldo small tunnels,
west of Kinoza?",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,37
0,,"しかし、オーガも前はもっと山間に
いたってのに、どうしてふもとの方へばかり
降りて来るんでしょう――迷惑な話ですよ","But why do they keep coming down to the foothills
when the ogre used to be more mountainous
- it's annoying!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,38
0,,"おお、今日は大きなお知らせが
ありますよ！","Oh, we have a big announcement today:
",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,39
0,,"このボルド鉱山一の大坑道、
《ボルド大坑道》の出入り口を塞いでいた
ガレキが撤去できたんです！","We were able to remove the debris
that was blocking the entrance and exit of the
Boldo Tunnel,
the largest tunnel in the Boldo Mine!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,40
0,,"これでまた、採掘に再開発も
捗るってもんです！","This will also allow for redevelopment
progress in mining!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,41
0,,"――とはいえ、元は巨人が現れた
衝撃であちこち崩落したって話です
サイクロプスやなんかが棲みついてる
可能性も――","――However, it's said that originally there were
Giants who appeared and caused various collapses.
There is also a possibility that a Cyclops or
something similar is inhabiting there.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,42
0,,"そこで覚者さん、ボルドのために一肌
脱いで頂けませんかね
巨人がいないか、一通り奥まで様子を
見て来てもらいたいんですよ","So, Arisen, could you please take off some skin
for Voldo
and go to the back to see if there are any Titans
there.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,43
0,,"引き受けてくださるなら
あらためて私にお声掛けを！","If you would like to take it on, please contact
me at
again!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,44
0,,"いやぁ～～！！
それにしても大活躍ですなぁ！","Oh no!
That's still a great success!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,45
0,,"覚者さまさま、お陰様でキノザも
穴ぐらの面々も大助かりですよ！","Thanks to you, Arisen, Kinoza and the
hole-in-the-wall guys have been a big help!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,46
0,,"お礼はしっかりさせてもらいますんで
今後ともよしなに！","I will give you a proper
thanks, so please continue to be kind!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,47
0,,"ああ覚者さん、覚者さん！
またちょっとした問題がありましてね","Oh, Arisen, Arisen!
We're having a little problem again.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,48
0,,"ムジナ団――だったかな？
ボルド鉱山のふもとに、盗賊たちが
住処にしてる坑道があるんですよ","The Mujina group - I think it was?
There's a tunnel at the foot of the Boldo Mine
where the bandits
make their home.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,49
0,,その名もずばり、《盗賊の隠れ家》！,"The name of the house is ""Thieves' Hideout""!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,50
0,,"前に騎士さんが連中を追いたてた後に
表に出られないよう入り口を塞いで
鍵を預けてくれたんですけどね、
どうもそれが壊されたようで――","After the knight chased them off before,
he blocked the entrance to prevent them from
getting out
and left me a key,
but apparently it was broken...",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,51
0,,"我がもの顔で暴れてる奴らの隠れ家に
乗り込んで、一つ懲らしめてやってくださいよ","Please go to
to the hideouts of those who are raging against
themselves and punish them one by one!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,52
0,,"ヤツら、金目の装身具をずいぶん
略奪してるみたいで、鉱泉の客足にも
響くってもんです","They seem to be looting a lot of gold-grained
trinkets
, which will affect the number of visitors to the
mineral springs
",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,53
0,,"うーむ困ったことになったんですよ
覚者さん！","Ummm, I'm in trouble, Arisen!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,54
0,,"ボルド鉱山の頂きに、祠があるのはご存知で？
その祠――《山頂の小堂》付近が
グリフィンの巣になってましてね","Did you know that there is a shrine at the top of
the Boldt Mine?
That shrine - near the small hall at the top of
the mountain
is a Griffin's nest.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,55
0,,"グリフィンがしばしばそこで羽休めをしてたん
ですが、特に厄介なグリフィンが
舞い戻ってきたんですよ！","Griffins often rested their wings there
, but one particularly nasty griffin came back
!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,56
0,,"覚者さん、どうかそのグリフィンを
追い払っちゃくれませんかね？
また、詳しくは追って説明しますんで","Arisen, can you please get rid of that griffin?
I'll explain the details later.",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,57
0,,"当鉱泉はお客様の需要にあわせ
３つの浴場を用意してますよ","We have three bathhouses at
to meet your needs!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,58
0,,"どうぞ、ごゆるりと
それぞれのお湯を楽しんでください！
入場キーは受付けのルーシーが販売しております","Please relax and
enjoy each hot tub!
Admission keys are available for sale by Lucy at
the reception!",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,59
0,,"私は一応この地域の顔役もやってましてね
組合宿のリビアンともども、自治と仕事の斡旋も
引き受けてるってわけです","I'm also the face of the community
and the union inn, Livian, and I also take care
of the local government and job placement
",ui\00_message\npc\base\n1604.gmd,\npc\n1604.arc,n1604.arc,60
