0,,うう――,Ugh...,ui\00_message\event\st0213\ev005.gmd,\event\st0213\st0213ev005.arc,st0213ev005.arc,9
0,,潰してくれる！！,Crush them!!,ui\00_message\event\st0440\ev000.gmd,\event\st0440\st0440ev000.arc,st0440ev000.arc,1
0,,見事だ！　隊長,Impressive! Captain.,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,0
0,,砦に囚われていた村人たちは解放したぞ,"The villagers who were trapped in the fortress
have been freed.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,1
0,,おぬしらのおかげでティネス砦奪回だ！,"Thanks to you, we have recaptured Fort Thines!",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,2
0,,将軍、残念ながらネド王子はいないようです,"General, unfortunately, Prince Nedo doesn't seem
to be here.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,3
0,,そうか――しかし砦は今やわれらの物,I see— but now the fortress is ours.,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,4
0,,この勢いで次は――ん？,"With this momentum, next— Huh?",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,5
0,,将軍？,General?,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,6
0,,シッ！　聞こえんか？,Shh! Can't you hear it?,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,7
0,,ジリアン、急ぎこの草笛の主を調べよ！,"Gillian, quickly investigate the owner of this
grass flute!",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,8
0,,"これは王家に伝わる""契りの歌""だ","This is the 'Song of Covenant' passed down in the
royal family.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,9
0,,王族以外で知る者はほとんどおらんはず,"There should be very few people who know it other
than the royal family.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,10
0,,将軍、草笛を吹いていたのは少女だ,"General, the one playing the grass flute was a
young girl.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,11
0,,"笛の調べは数日前、村に立ち寄った少年が
教えてくれたらしい","The melody of the flute was apparently taught by
a boy who visited the village a few days ago.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,12
0,,その少年は、盗賊と一緒にいたって,That boy was with thieves at the time.,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,13
0,,ネド王子！　王子に間違いないぞ！,Prince Nedo! There is no doubt about it!,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,14
0,,なんと素晴らしい！,What a wonderful surprise!,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,15
0,,しかし盗賊などと行動を共にしていたとは解せぬ,"However, I can't understand why he was with
thieves.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,16
0,,"ふむ――奴らのアジトに出向くしかないようだ
準備を整え、西へ出発するぞ","Hmm— we should head to their hideout. Prepare and
get ready to leave for the west.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,17
0,,今日のところは、皆しっかりと休んでくれ,"Rest well for today, everyone.",ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,18
0,,頼む――,Please—,ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,0
0,,僕の命はもうおまえたちの手にある,My life is already in your hands.,ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,1
0,,この期に及んで命乞いはしない,I won't beg for my life at this point.,ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,2
0,,ほう？,Huh?,ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,3
0,,"でも、ひとつだけ頼みがあります
ベルタと話をさせてほしい",But I have one request. I want to speak to Bertha.,ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,4
0,,"ベルタがしてくれた恩に
僕は報いることができそうにない","I'm never going to be able to repay Bertha for
what she's done for me.",ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,5
0,,ひと言、謝りたいんです,"I have to apologize to her, in a single word.",ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,6
0,,聞く耳持たん！,Not listening to reason!,ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,7
0,,ほう、まだ仲間がおったか――,"Oh, there are still comrades, huh――",ui\00_message\event\st0441\ev000.gmd,\event\st0441\st0441ev000.arc,st0441ev000.arc,8
0,,くだんの覚者とは――貴様か――,"So, you are the Arisen in question――you?――",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,0
0,,王子！,Prince!,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,1
0,,ほう、やるもんだね、異国の覚者ってのは,"Oh, you're quite the fighter, foreign Arisen.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,2
0,,ネド王子！　よくぞご無事で――,Prince Nedo! I'm glad you're safe――,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,3
0,,メイロワ将軍！,General Meirova!,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,4
0,,盗賊よ、王子が世話になったな,"Thieves, the prince was indebted to you.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,5
0,,"王家が滅んだら
盗む相手がいなくなるからね","If the royal family is destroyed, there won't be
anyone left to steal from, you know.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,6
0,,盗みなど、やめればよかろうに,Why don't you just quit stealing?,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,7
0,,"ベルタ――
僕を守ってくれて本当にありがとう","Bertha—
Thank you so much for protecting me.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,8
0,,"あなたたちのことはジリアンから聞きました
ご尽力に感謝します","We heard about you from Gillian. We're grateful
for your efforts.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,9
0,,"この国の悪しき炎が
レスタニアに及ばないよう――","To prevent the evil flames of this country from
reaching Lestania—",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,10
0,,"出来る限りのことは
させて頂くつもりです",We intend to do whatever we can.,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,11
0,,"覚者が大勢いるなんて
なんだか少し――羨ましいです","To have so many Arisen...
It's a bit... enviable.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,12
0,,あっ！,Ah!,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,13
0,,――その輝きは覚者の証！,That radiance is proof of being an Arisen!,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,14
0,,覚者に囲まれ、眠りし力が共鳴したとでもいうのか,"Surrounded by Arisen, the dormant power resonated.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,15
0,,"やはりわしの思った通りだった！
女王様は密かに王子を覚者にされていたのだ――","As I suspected!
The queen secretly turned the prince into an
Arisen.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,16
0,,希望が、さらなる未来まで繋がりましたぞ！,Our hope has extended to an even greater future!,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,17
0,,"僕が、この国の正統な覚者に――？
でもメイロワ将軍","Am I the legitimate Arisen of this country...?
But General Meirova...",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,18
0,,"僕はまだ子供で――
知恵も力もまったく足りません","I'm still just a child— I lack both wisdom and
strength.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,19
0,,アッカーの名に恥じぬ戦いはできるのでしょうか？,"Can I fight without bringing shame to the name of
Acre?",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,20
0,,"王子――
わしらにお任せ下さい",Prince— Leave it to us.,ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,21
0,,"レスタニアからの頼もしい援軍とともに、敵に
奪われたもの、何もかも取り返してお見せしましょう","With reinforcements from Lestania, we'll recover
everything that has been taken by the enemy.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,22
0,,"滅びの道を歩んでいたアッカーシェランに
希望の火が灯った","Hope has ignited in Acre Selund, which was on the
path to destruction.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,23
0,,しかし、人々は思わずにはいられない,"However, people can't help but wonder.",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,24
0,,"悪しき竜によって蹂躙された大地に芽吹いた希望が
白竜の覚者たちによってもたらされたものならば――","If the hope that sprouted in the land ravaged by
the evil dragon was brought by the Arisen of the
White Dragon—",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,25
0,,"この地に彼らを呼びつけた悪しき竜の意図は
いったいどこにあるのだろうか","What could be the evil dragon's intention for
bringing them here?",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,26
0,,"竜の心を知るには――
人はまだ小さき者に過ぎないのだろうか","Is it possible that we still don't understand the
dragon's heart?",ui\00_message\event\st0441\ev005.gmd,\event\st0441\st0441ev005.arc,st0441ev005.arc,27
0,,悪しき竜に与する魔物どもよ,"Oh, wicked creatures aligned with the evil dragon.",ui\00_message\event\st0442\ev000.gmd,\event\st0442\st0442ev000.arc,st0442ev000.arc,0
0,,"絶望の淵より這い上がりし、我らの刃を
受けるがいい！","Rise from the abyss of despair, and receive our
blades!",ui\00_message\event\st0442\ev000.gmd,\event\st0442\st0442ev000.arc,st0442ev000.arc,1
0,,この国に貴様らの居場所などありはせん,You have no place in this country.,ui\00_message\event\st0442\ev000.gmd,\event\st0442\st0442ev000.arc,st0442ev000.arc,2
0,,さあ、奴らを叩き出すぞ！,"Now, let's drive them out!",ui\00_message\event\st0442\ev000.gmd,\event\st0442\st0442ev000.arc,st0442ev000.arc,3
0,,あれ？　みんな深刻な顔をしていますね,Oh? Everyone seems quite serious.,ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,0
0,,"先の谷で悪しき竜と対峙した時
ネド王子は、あの竜の正体を見切ったの","When Prince Nedo faced the evil dragon in the
previous valley, he saw through its true nature.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,1
0,,"悪しき竜の竜力は、火竜様のものだから
王子は継承できることがわかったのね","Since the Evil Dragon's Dragon Force belongs to
the Fire Dragon, the prince realized he could
inherit it.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,2
0,,"だけど、悪しき竜がやすやすと
竜力を手放すとは思えないな","However, it's hard to believe the evil dragon
would easily relinquish its Dragon Force.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,3
0,,"そう――
だから竜を倒さなくちゃいけない",Right— that's why we need to defeat the dragon.,ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,4
0,,控え目に言って――簡単じゃなさそうだね,"To put it mildly, it doesn't seem easy.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,5
0,,"簡単ではないが、多少は楽にする秘策が
あると言ったらどうする","It's not easy, but what if I told you there's a
secret plan that could make it somewhat easier?",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,6
0,,もったいぶるんじゃねえ,Don't be coy.,ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,7
0,,"効果に確証があるわけではない
ここは慎重にならせて頂こう","I can't be sure it will work effectively, so we
should proceed with caution.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,8
0,,"ともあれ、秘策の実行にはまず、王都メガド
そして火垂れ山への道筋を開かねばならぬ","In any case, before we can execute this secret
plan, we need to first clear a path to the Royal
Capital, Megado, and then to Firefall Mountain.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,9
0,,"展望城の奪還は、その道筋を開くため
避けては通れんのだが","Recapturing the Lookout Castle is necessary to
open the path, there is no way around it.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,10
0,,幾分、敵の兵力が多すぎる――,But it seems the enemy forces are quite numerous.,ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,11
0,,オークの部隊が集結しているらしいね,"An orc unit has gathered there, it seems.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,12
0,,"そこで提案です
わたしはロスギルへ戻り――",So here's my proposal: I'll return to Rothgill—,ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,13
0,,"兵をまとめて""嘆きの湿原""へ進軍します","We will gather troops and march together to the
""Wailing Wetland"".",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,14
0,,"そして湿原の、敵の野営地に攻撃を
しかけてやるのです、となれば――","And if we were to launch an attack on the enemy's
camp in the marshlands...",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,15
0,,"展望城の戦いに飢えたオークどもは
勇んで戦場へと向かうはずです","The orcs, eager for a fight, should head to the
battlefield.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,16
0,,"おそらく、城の守りは手薄になりますから
その隙に奇襲部隊が侵入すれば――","With the castle's defenses likely weakened during
that time, our surprise attack squad can enter—",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,17
0,,イェルハルド、素晴らしい！,"Gerhard, that's an excellent idea!",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,18
0,,わたしもイェルハルドと行くよ,I'll go with Gerhard.,ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,19
