"0","","閉じられていた壁が無くなった！","閉じられていた壁が無くなった！","ui\00_message\examine_message\quest\quest_examine_q29999999.gmd","\quest\q29999999.arc","q29999999.arc","2"
"1","eqenhance_title_sub","精神を研ぎ澄まし、資源の検知を続けているがノイズに邪魔されることが多い
おそらく今回のは<LQEM>の発する、微弱な魔力干渉のせいだろう
<LQVA>体ほど倒してもらえぬだろうか","精神を研ぎ澄まし、資源の検知を続けているがノイズに邪魔されることが多い
おそらく今回のは<LQEM>の発する、微弱な魔力干渉のせいだろう
<LQVA>体ほど倒してもらえぬだろうか","ui\00_message\quest_info\q40000244_00.gmd","\quest\q40000244.arc","q40000244.arc","1"
"0","0","恐るべき傀儡","恐るべき傀儡","ui\00_message\quest_info\q40000245_00.gmd","\quest\q40000245.arc","q40000245.arc","0"
"1","eqenhance_title_sub","兵と化した<LQEM>は、もはや我々にとって魔物であった頃より恐ろしい怪物です
そして、今の我々は彼らを制御できない――
可能という者がいるならば、彼ら<LQVA>体の時を再び止めてはいただけないでしょうか","兵と化した<LQEM>は、もはや我々にとって魔物であった頃より恐ろしい怪物です
そして、今の我々は彼らを制御できない――
可能という者がいるならば、彼ら<LQVA>体の時を再び止めてはいただけないでしょうか","ui\00_message\quest_info\q40000245_00.gmd","\quest\q40000245.arc","q40000245.arc","1"
"0","0","錬魔警戒警報","錬魔警戒警報","ui\00_message\quest_info\q40000246_00.gmd","\quest\q40000246.arc","q40000246.arc","0"
"1","eqenhance_title_sub","<LQEM>への警戒を怠るな
そう遠くない所に出現した気配があった。<LQVA>体先に見つけ出して倒してしまえれば最善だが、できるのか――","<LQEM>への警戒を怠るな
そう遠くない所に出現した気配があった。<LQVA>体先に見つけ出して倒してしまえれば最善だが、できるのか――","ui\00_message\quest_info\q40000246_00.gmd","\quest\q40000246.arc","q40000246.arc","1"
"0","0","遺された脅威","遺された脅威","ui\00_message\quest_info\q40000247_00.gmd","\quest\q40000247.arc","q40000247.arc","0"
"1","eqenhance_title_sub","メルゴダに残る<LQEM>――
万一あれがこの区画へ来たならば、最悪の事態も考えられるでしょう。あれらのうち<LQVA>体でも倒せたなら、僥倖――
礼は惜しみますまい","メルゴダに残る<LQEM>――
万一あれがこの区画へ来たならば、最悪の事態も考えられるでしょう。あれらのうち<LQVA>体でも倒せたなら、僥倖――
礼は惜しみますまい","ui\00_message\quest_info\q40000247_00.gmd","\quest\q40000247.arc","q40000247.arc","1"
"0","0","排除すべき者","排除すべき者","ui\00_message\quest_info\q40000248_00.gmd","\quest\q40000248.arc","q40000248.arc","0"
"1","eqenhance_title_sub","<LQEM>の動きが活発になっているようだ。どうにか<LQVA>体ほど動きを止められればよいが
方法を持っている者がいれば、試してみてくれ
礼はわたしから出そう","<LQEM>の動きが活発になっているようだ。どうにか<LQVA>体ほど動きを止められればよいが
方法を持っている者がいれば、試してみてくれ
礼はわたしから出そう","ui\00_message\quest_info\q40000248_00.gmd","\quest\q40000248.arc","q40000248.arc","1"
"0","0","錬魔の兵","錬魔の兵","ui\00_message\quest_info\q40000249_00.gmd","\quest\q40000249.arc","q40000249.arc","0"
"1","eqenhance_title_sub","<LQEM>だが、我々の拠点近くを監視にやってくる頻度が増したようだ
やや危険を冒してでも<LQVA>体退けたいところだが
方法を持っている者がいれば、試してみてくれ
礼はわたしから出そう","<LQEM>だが、我々の拠点近くを監視にやってくる頻度が増したようだ
やや危険を冒してでも<LQVA>体退けたいところだが
方法を持っている者がいれば、試してみてくれ
礼はわたしから出そう","ui\00_message\quest_info\q40000249_00.gmd","\quest\q40000249.arc","q40000249.arc","1"
"0","0","＜エリアオーダー＞メルゴダ魔物征伐","Area Order: Mergoda Demon Extermination","ui\00_message\quest_info\q40000250_00.gmd","\quest\q40000250.arc","q40000250.arc","0"
"1","eqenhance_title_sub","エリアマスターとしての依頼にございます
あの恐ろしき<LQEM>が<LQVA>体、活性化し付近を彷徨っているというのです
どうか対処の手段をお持ちの方は、居住区に危険が及ぶ前に退ける助力を――","エリアマスターとしての依頼にございます
あの恐ろしき<LQEM>が<LQVA>体、活性化し付近を彷徨っているというのです
どうか対処の手段をお持ちの方は、居住区に危険が及ぶ前に退ける助力を――","ui\00_message\quest_info\q40000250_00.gmd","\quest\q40000250.arc","q40000250.arc","1"
"0","0","水薬の原料","Potion Raw Materials","ui\00_message\quest_info\q40000251_00.gmd","\quest\q40000251.arc","q40000251.arc","0"
"1","eqenhance_title_sub","怪物の襲撃に備え傷を癒す薬を作ろうとしたところ、<LQIM>が<LQVA>つほど足りませんでした
どなたかお持ちであれば、分けて頂きたいのですが","怪物の襲撃に備え傷を癒す薬を作ろうとしたところ、<LQIM>が<LQVA>つほど足りませんでした
どなたかお持ちであれば、分けて頂きたいのですが","ui\00_message\quest_info\q40000251_00.gmd","\quest\q40000251.arc","q40000251.arc","1"
"0","0","限られたメルゴダ","限られたメルゴダ","ui\00_message\quest_info\q40000252_00.gmd","\quest\q40000252.arc","q40000252.arc","0"
"1","eqenhance_title_sub","メルゴダに残された資源はそう多くありません
その中で、<LQIM>を<LQVA>個手に入れることは難しいかもしれませんが、どうか","メルゴダに残された資源はそう多くありません
その中で、<LQIM>を<LQVA>個手に入れることは難しいかもしれませんが、どうか","ui\00_message\quest_info\q40000252_00.gmd","\quest\q40000252.arc","q40000252.arc","1"
"0","0","最大限有効利用する","最大限有効利用する","ui\00_message\quest_info\q40000253_00.gmd","\quest\q40000253.arc","q40000253.arc","0"
"1","eqenhance_title_sub","<LQIM>はどこかにないか
<LQVA>個あれば、凝縮錬成しより有効に利用できるだろう
持っていれば私に渡してくれ","<LQIM>はどこかにないか
<LQVA>個あれば、凝縮錬成しより有効に利用できるだろう
持っていれば私に渡してくれ","ui\00_message\quest_info\q40000253_00.gmd","\quest\q40000253.arc","q40000253.arc","1"
"0","0","エッセンス抽出を","Essence Extraction","ui\00_message\quest_info\q40000254_00.gmd","\quest\q40000254.arc","q40000254.arc","0"
"1","eqenhance_title_sub","<LQIM>を絞り、精剤化しようと思っているのです
そうすれば、保存もきき効果も高いですから。しかし、手持ちの数では精剤として抽出できるほど量がありません
追加を<LQVA>個手に入れてもらえませんか","<LQIM>を絞り、精剤化しようと思っているのです
そうすれば、保存もきき効果も高いですから。しかし、手持ちの数では精剤として抽出できるほど量がありません
追加を<LQVA>個手に入れてもらえませんか","ui\00_message\quest_info\q40000254_00.gmd","\quest\q40000254.arc","q40000254.arc","1"
"0","0","失われし秘物","失われし秘物","ui\00_message\quest_info\q40000255_00.gmd","\quest\q40000255.arc","q40000255.arc","0"
"1","eqenhance_title_sub","今や入手の機会の少なくなった<LQIM>だが、ようやく存在の検知に成功した
<LQVA>個はまだあるはずだ
入手に成功したら、ぜひ報告してくれ。喜んで礼をする","今や入手の機会の少なくなった<LQIM>だが、ようやく存在の検知に成功した
<LQVA>個はまだあるはずだ
入手に成功したら、ぜひ報告してくれ。喜んで礼をする","ui\00_message\quest_info\q40000255_00.gmd","\quest\q40000255.arc","q40000255.arc","1"
"0","0","メルガンの糧","メルガンの糧","ui\00_message\quest_info\q40000256_00.gmd","\quest\q40000256.arc","q40000256.arc","0"
"1","eqenhance_title_sub","糧の素となる物を合成しなければなりません
今ある材料と合わせるのであれば、<LQIM>がちょうど良いでしょう。<LQVA>個あれば、ここの者をしばらく生かす十分な量が作り出せると思います
お持ちであれば、どうか持ってきてください","糧の素となる物を合成しなければなりません
今ある材料と合わせるのであれば、<LQIM>がちょうど良いでしょう。<LQVA>個あれば、ここの者をしばらく生かす十分な量が作り出せると思います
お持ちであれば、どうか持ってきてください","ui\00_message\quest_info\q40000256_00.gmd","\quest\q40000256.arc","q40000256.arc","1"
"0","0","調達しておけよ","調達しておけよ","ui\00_message\quest_info\q40000257_00.gmd","\quest\q40000257.arc","q40000257.arc","0"
"1","eqenhance_title_sub","おれはもう<LQIM>を<LQVA>個調達しておいたぜ
だが、どうやらまだ同じだけ目標確保分に未達のようだな
誰でもいい、増補しておいてくれ","おれはもう<LQIM>を<LQVA>個調達しておいたぜ
だが、どうやらまだ同じだけ目標確保分に未達のようだな
誰でもいい、増補しておいてくれ","ui\00_message\quest_info\q40000257_00.gmd","\quest\q40000257.arc","q40000257.arc","1"
"0","0","資源の増補","資源の増補","ui\00_message\quest_info\q40000258_00.gmd","\quest\q40000258.arc","q40000258.arc","0"
"1","eqenhance_title_sub","またも資源の底が見え始めているな
比較的手に入りやすい物――<LQIM>を、<LQVA>個程度確保しておこうではないか
あまり危険は冒さぬ範囲でね","またも資源の底が見え始めているな
比較的手に入りやすい物――<LQIM>を、<LQVA>個程度確保しておこうではないか
あまり危険は冒さぬ範囲でね","ui\00_message\quest_info\q40000258_00.gmd","\quest\q40000258.arc","q40000258.arc","1"
"0","0","錬成の媒介","錬成の媒介","ui\00_message\quest_info\q40000259_00.gmd","\quest\q40000259.arc","q40000259.arc","0"
"1","eqenhance_title_sub","錬成の媒介に必要な品――<LQIM>が足りなくなりそうだな
どうにか<LQVA>個は工面しておきたいところだが、身の安全を第一でな","錬成の媒介に必要な品――<LQIM>が足りなくなりそうだな
どうにか<LQVA>個は工面しておきたいところだが、身の安全を第一でな","ui\00_message\quest_info\q40000259_00.gmd","\quest\q40000259.arc","q40000259.arc","1"
"0","0","＜エリアオーダー＞メルゴダ補給","Area Order: Mergoda Resupply","ui\00_message\quest_info\q40000260_00.gmd","\quest\q40000260.arc","q40000260.arc","0"
"1","eqenhance_title_sub","居住区管理者、ベアトリクスからの連絡です
ただいま、当面必要な資源<LQIM>が枯渇の危機にあります
可能でしたら<LQVA>個、何とか入手いただきたいのです
資源収集に行かれる方は、どうかご留意ください","居住区管理者、ベアトリクスからの連絡です
ただいま、当面必要な資源<LQIM>が枯渇の危機にあります
可能でしたら<LQVA>個、何とか入手いただきたいのです
資源収集に行かれる方は、どうかご留意ください","ui\00_message\quest_info\q40000260_00.gmd","\quest\q40000260.arc","q40000260.arc","1"
"0","0","減らした方がいいね","Best to Reduce Their Numbers","ui\00_message\quest_info\q40000261_00.gmd","\quest\q40000261.arc","q40000261.arc","0"
"1","eqenhance_title_sub","<LQEM>なんだけど、もう<LQVA>匹くらい減らした方がいいね
このまま増えるのはいい傾向じゃない","<LQEM>なんだけど、もう<LQVA>匹くらい減らした方がいいね
このまま増えるのはいい傾向じゃない","ui\00_message\quest_info\q40000261_00.gmd","\quest\q40000261.arc","q40000261.arc","1"
"0","0","狩っておくよ","To the Hunt","ui\00_message\quest_info\q40000262_00.gmd","\quest\q40000262.arc","q40000262.arc","0"
"1","eqenhance_title_sub","<LQEM>、<LQVA>匹狩っておくよ
まぁ肉でも皮でもそれなりに使えるだろうし","<LQEM>、<LQVA>匹狩っておくよ
まぁ肉でも皮でもそれなりに使えるだろうし","ui\00_message\quest_info\q40000262_00.gmd","\quest\q40000262.arc","q40000262.arc","1"
