"0","","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","ui\00_message\examine_message\quest\quest_examine_q21017013.gmd","\quest\q21017013.arc","q21017013.arc","1"
"0","0","どうやら、お前がスポットボスと交戦したときに
衝撃で岩壁が崩れたようだな
新たに掘れる《<ITEM 17883>》が
かなり増えたようだよ――幸運な奴だな","どうやら、お前がスポットボスと交戦したときに
衝撃で岩壁が崩れたようだな
新たに掘れる《<ITEM 17883>》が
かなり増えたようだよ――幸運な奴だな","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","46"
"0","0","採掘後、<NPC 2800>殿に
＜５＞個納品するのは聞いているか？
聞いていない――そうか","採掘後、<NPC 2800>殿に
＜５＞個納品するのは聞いているか？
聞いていない――そうか","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","47"
"0","0","普段は、こう伝えていたんだがな
“<NPC 2800>殿に＜５＞個納品するように”
――あの方も、緊張が解けて緩んでいたのかな
今頃は過ちにも気付いているはずだろう","普段は、こう伝えていたんだがな
“<NPC 2800>殿に＜５＞個納品するように”
――あの方も、緊張が解けて緩んでいたのかな
今頃は過ちにも気付いているはずだろう","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","48"
"0","0","【時限採取】鬼の居ぬ間の採石道","【時限採取】鬼の居ぬ間の採石道","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","0"
"1","1","【時限採取クエスト：特殊】
エリアマスターから話を聞き
特定条件の間に採取を行い納品する","【時限採取クエスト：特殊】
エリアマスターから話を聞き
特定条件の間に採取を行い納品する","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","1"
"2","2","<NAME AREA>のエリアマスターは
覚者へ相談したい事があるらしい","<NAME AREA>のエリアマスターは
覚者へ相談したい事があるらしい","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","2"
"3","3","オークの奴ら、物資的にも重要な地点を
押さえてきやがった！
あそこは、鉱石採掘が盛んな場所だったのに――
こうなったら、手薄な時に盗掘するしかないけどよ
そんな危険な任務、一体誰が行ってくれるんだ？","オークの奴ら、物資的にも重要な地点を
押さえてきやがった！
あそこは、鉱石採掘が盛んな場所だったのに――
こうなったら、手薄な時に盗掘するしかないけどよ
そんな危険な任務、一体誰が行ってくれるんだ？","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","3"
"4","4","パーティメンバーを拠点内に集める","パーティメンバーを拠点内に集める","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","4"
"5","5","エリアマスターから詳細を聞く","Inquire details from the Area Master","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","5"
"6","6","魔物集結スポットの傍にいる斥候に話しかける","魔物集結スポットの傍にいる斥候に話しかける","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","6"
"7","7","＜スポットボス未出現＞の間に＜魔物集結スポット＞で《<SQDI NAME>》を採取し＜5＞つ納品","＜スポットボス未出現＞の間に＜魔物集結スポット＞で《<SQDI NAME>》を採取し＜5＞つ納品","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","7"
"8","8","エリアマスターに《<SQDI NAME>》を＜<SQDI NUM>＞つ納品する","Deliver <SQDI NAME> x<SQDI NUM> to the Area Master","ui\00_message\quest_info\q22018012_00.gmd","\quest\q22018012.arc","q22018012.arc","8"
"0","0","豪商の恩返し","豪商の恩返し","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","0"
"1","1","【納品討伐クエスト】
依頼者に高価なアイテムを渡し
珍しい敵の居場所を聞き出す","【納品討伐クエスト】
依頼者に高価なアイテムを渡し
珍しい敵の居場所を聞き出す","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","1"
"2","2","<NAME AREA>にいる何者かが
エリア内で取得できる珍しいアイテムを求めている","<NAME AREA>にいる何者かが
エリア内で取得できる珍しいアイテムを求めている","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","2"
"3","3","エルセンさん、昔はロスギルの商工会周辺を
仕切る大商人だったんだけど
家財や家族は全て田舎に疎開させて
一人でこのロスギルに残ったんだって
彼の情報収集力は大したもんだから、助かってるよ","エルセンさん、昔はロスギルの商工会周辺を
仕切る大商人だったんだけど
家財や家族は全て田舎に疎開させて
一人でこのロスギルに残ったんだって
彼の情報収集力は大したもんだから、助かってるよ","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","3"
"4","4","＜<SQDI NAME>＞を＜<SQDI NUM>＞個、依頼者に渡す（残り:<SQDI DNUM>）","Deliver <SQDI NAME> x<SQDI NUM> to the requester (need: <SQDI DNUM>)","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","4"
"5","5","指定された場所へ魔物を探しに行く","指定された場所へ魔物を探しに行く","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","5"
"6","6","発見した魔物を討伐する","Defeat the found demons","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","6"
"7","7","依頼者に報告する","Report to the requester","ui\00_message\quest_info\q22018013_00.gmd","\quest\q22018013.arc","q22018013.arc","7"
"0","0","はいはい、いらっしゃいませ覚者様
いやぁ、戦のせいで品薄なんですが
今は特に品数が少なくてですね","はいはい、いらっしゃいませ覚者様
いやぁ、戦のせいで品薄なんですが
今は特に品数が少なくてですね","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","0"
"0","0","実は、新しい装備を研究するとかなんとかで
《<QDEL NAME 0 3>》を
一気に買い上げられちまいまして","実は、新しい装備を研究するとかなんとかで
《<QDEL NAME 0 3>》を
一気に買い上げられちまいまして","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","1"
"0","0","汎用的な素材ですから、二次的に
いろいろ支障が出ちまってまして――
――あ、覚者様もしかして
《<QDEL NAME 0 3>》が余ってたりなんかは？","汎用的な素材ですから、二次的に
いろいろ支障が出ちまってまして――
――あ、覚者様もしかして
《<QDEL NAME 0 3>》が余ってたりなんかは？","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","2"
"0","0","もしよろしければ――＜<QDEL NUM 0 3>＞つほど
分けていただいちゃくれませんでしょうか
何卒、ご協力お願いします","もしよろしければ――＜<QDEL NUM 0 3>＞つほど
分けていただいちゃくれませんでしょうか
何卒、ご協力お願いします","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","3"
"0","0","実は、新しい装備を研究するとかなんとかで
《<QDEL NAME 0 3>》を
一気に買い上げられちまいまして","実は、新しい装備を研究するとかなんとかで
《<QDEL NAME 0 3>》を
一気に買い上げられちまいまして","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","4"
"0","0","覚者様、もし余ってましたら＜<QDEL NUM 0 3>＞つほど
分けていただいちゃくれませんでしょうか
需要の多いものですから
できるだけ、切らしたままにしたくないんです","覚者様、もし余ってましたら＜<QDEL NUM 0 3>＞つほど
分けていただいちゃくれませんでしょうか
需要の多いものですから
できるだけ、切らしたままにしたくないんです","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","5"
"0","0","おやまぁ、本当に分けてくださるとは！
全く、感謝してもしきれねぇです――
――そうだ","おやまぁ、本当に分けてくださるとは！
全く、感謝してもしきれねぇです――
――そうだ","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","6"
"0","0","小耳に挟んだ噂なんですがね
最近解放された＜<STG 1023>＞
ご存知ですか？","小耳に挟んだ噂なんですがね
最近解放された＜<STG 1023>＞
ご存知ですか？","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","7"
"0","0","あそこで、随分と戦い甲斐のある強者が
巣食っているとか――
調査に行った軍人さんから聞いた話です
間違いないでしょうね","あそこで、随分と戦い甲斐のある強者が
巣食っているとか――
調査に行った軍人さんから聞いた話です
間違いないでしょうね","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","8"
"0","0","もしかすると、何か珍しいものでも
持ってるかもしれませんよ
良かったら、行ってみちゃどうです？","もしかすると、何か珍しいものでも
持ってるかもしれませんよ
良かったら、行ってみちゃどうです？","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","9"
"0","0","小耳に挟んだ噂なんですがね
最近解放された＜<STG 1023>＞
ご存知ですか？","小耳に挟んだ噂なんですがね
最近解放された＜<STG 1023>＞
ご存知ですか？","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","10"
"0","0","あそこで、随分と戦い甲斐のある強者が
巣食っているとか――
この話が、覚者様のお役に立てれば
嬉しいんですがね","あそこで、随分と戦い甲斐のある強者が
巣食っているとか――
この話が、覚者様のお役に立てれば
嬉しいんですがね","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","11"
"0","0","金も力も、きっと覚者様の方が
たくさん持っている事でしょうから――
我々民草は、こういうことで少しでも
覚者様を応援できれば、と思っとります","金も力も、きっと覚者様の方が
たくさん持っている事でしょうから――
我々民草は、こういうことで少しでも
覚者様を応援できれば、と思っとります","ui\00_message\quest\q22018013.gmd","\quest\q22018013.arc","q22018013.arc","12"
