"0","","お、お前、助ケタ――？
感謝スル――
ファーガル、動けない――置いてイケ","消えた足音に気付く時","ui\00_message\quest\q21015012.gmd","\quest\q21015012.arc","q21015012.arc","21"
"5","q21016015_00_1175","遭遇した魔物を討伐する","遭遇した魔物を討伐する","ui\00_message\quest_info\q21016015_00.gmd","\quest\q21016015.arc","q21016015.arc","5"
"6","q21016015_00_1176","依頼者へ経緯を報告する","依頼者へ経緯を報告する","ui\00_message\quest_info\q21016015_00.gmd","\quest\q21016015.arc","q21016015.arc","6"
"0","","――このモルフォールは、フィンダムの中でも
学者を多く輩出している村でな
学士の祖、賢者ティルカンの手で学術が
広く伝えられたことから始まったと言われている","――このモルフォールは、フィンダムの中でも
学者を多く輩出している村でな
学士の祖、賢者ティルカンの手で学術が
広く伝えられたことから始まったと言われている","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","0"
"0","","私も若い頃は、資料を集めるために
危険な森の奥地へ飛び出していったりと
学術に傾倒していた頃もあったのだ","私も若い頃は、資料を集めるために
危険な森の奥地へ飛び出していったりと
学術に傾倒していた頃もあったのだ","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","1"
"0","","いつも本を読んでいた《<SPOT 936>》
よく子供の遊び場ともなっていたが
今では魔物の巣窟と変わってしまったのは
なんとも嘆かわしく残念だ――","いつも本を読んでいた《<SPOT 936>》
よく子供の遊び場ともなっていたが
今では魔物の巣窟と変わってしまったのは
なんとも嘆かわしく残念だ――","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","2"
"0","","おっと、つい昔話をしてしまったな
だが――なんとも懐かしさがこみあげてきた
近くを通る用があったらで構わないのだが
《<SPOT 936>》の魔物を一掃してくれないか？","おっと、つい昔話をしてしまったな
だが――なんとも懐かしさがこみあげてきた
近くを通る用があったらで構わないのだが
《<SPOT 936>》の魔物を一掃してくれないか？","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","3"
"0","","そうだな――できることなら
一度も倒れず圧倒的な力で討伐してきてほしい
いくら侵食魔でも、強者がいると分かっている場所に
二度と近寄ろうとはしないだろうからな","そうだな――できることなら
一度も倒れず圧倒的な力で討伐してきてほしい
いくら侵食魔でも、強者がいると分かっている場所に
二度と近寄ろうとはしないだろうからな","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","4"
"0","","《<SPOT 936>》のそばを通る用があったら
辺りに巣食う魔物を一掃してくれないか？
思い出の地を穢されるのは
なんとも胸が締め付けられる思いでな","《<SPOT 936>》のそばを通る用があったら
辺りに巣食う魔物を一掃してくれないか？
思い出の地を穢されるのは
なんとも胸が締め付けられる思いでな","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","5"
"0","","族長からは、なるべく覚者殿の手を
煩わさないようにといわれているのだ――
私のこの気持ちを、心に留めておいて
くれさえすればいい","族長からは、なるべく覚者殿の手を
煩わさないようにといわれているのだ――
私のこの気持ちを、心に留めておいて
くれさえすればいい","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","6"
"0","","もし圧倒的な力で魔物たちを蹴散らして
あの地の平穏が保たれるようになれば――
心ばかりのお礼をさせてもらおう","もし圧倒的な力で魔物たちを蹴散らして
あの地の平穏が保たれるようになれば――
心ばかりのお礼をさせてもらおう","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","7"
"0","","――そうか
認めたくは無かったが、やはり魔物のるつぼと
化していたか――
いや、昨今の侵食被害を鑑みれば当然のこと","――そうか
認めたくは無かったが、やはり魔物のるつぼと
化していたか――
いや、昨今の侵食被害を鑑みれば当然のこと","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","8"
"0","","だが、おかげでしばらくは
ティルカンの眠りが妨げられることもないだろう
私も、久しぶりに訪れてみたくなった――
本当に感謝する","だが、おかげでしばらくは
ティルカンの眠りが妨げられることもないだろう
私も、久しぶりに訪れてみたくなった――
本当に感謝する","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","9"
"0","","その様子を見ると――
苦戦したがなんとか下すことには成功した
という戦果か――","その様子を見ると――
苦戦したがなんとか下すことには成功した
という戦果か――","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","10"
"0","","となると、討たれた魔物の仲間が
より攻撃的な状態で戻ってくるかもしれないな
付近を通る者には注意喚起しておこう――
いや、無理を言ってすまなかった","となると、討たれた魔物の仲間が
より攻撃的な状態で戻ってくるかもしれないな
付近を通る者には注意喚起しておこう――
いや、無理を言ってすまなかった","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","11"
"0","","パーティメンバーが死亡状態になりました","パーティメンバーが死亡状態になりました","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","12"
"0","","依頼者からの報酬が下がります","依頼者からの報酬が下がります","ui\00_message\quest\q21016015.gmd","\quest\q21016015.arc","q21016015.arc","13"
"0","q21016016_00_622","侵鬼の手招き","侵鬼の手招き","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","0"
"1","q21016016_00_622","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","1"
"2","q21016016_00_622","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","2"
"3","q21016016_00_622","森の魔物を倒すと、隠れていた恐ろしい魔物たちに
襲われるという話が増えている
弱い相手でも見境なく倒すのは、避けた方がいい
いつの間にか凶悪な魔物に囲まれていた
ということがあり得るからな","森の魔物を倒すと、隠れていた恐ろしい魔物たちに
襲われるという話が増えている
弱い相手でも見境なく倒すのは、避けた方がいい
いつの間にか凶悪な魔物に囲まれていた
ということがあり得るからな","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","3"
"4","q21016016_00_1254","出現した魔物を討伐する","出現した魔物を討伐する","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","4"
"5","q21016016_00_1274","魔物が落とした痕跡を調べる","魔物が落とした痕跡を調べる","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","5"
"6","q21016016_00_1256","魔物の行方を追う","魔物の行方を追う","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","6"
"7","q21016016_00_1257","危険な魔物を追い詰め、止めを刺す","危険な魔物を追い詰め、止めを刺す","ui\00_message\quest_info\q21016016_00.gmd","\quest\q21016016.arc","q21016016.arc","7"
"0","","傷ついた魔物の痕跡は、
住処へと続いているようだ――","傷ついた魔物の痕跡は、
住処へと続いているようだ――","ui\00_message\quest\q21016016.gmd","\quest\q21016016.arc","q21016016.arc","0"
"0","q21016017_00_623","緑園のために","緑園のために","ui\00_message\quest_info\q21016017_00.gmd","\quest\q21016017.arc","q21016017.arc","0"
"1","q21016017_00_623","【敵群討伐クエスト】
依頼者から話を聞き
敵の群れを討伐する","【敵群討伐クエスト】
依頼者から話を聞き
敵の群れを討伐する","ui\00_message\quest_info\q21016017_00.gmd","\quest\q21016017.arc","q21016017.arc","1"
"2","q21016017_00_623","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","ui\00_message\quest_info\q21016017_00.gmd","\quest\q21016017.arc","q21016017.arc","2"
"3","q21016017_00_623","お母さんが言うの
最近野菜がおいしくなくなったって
ねだんも高くなったからあまり買わないんだって
わたしはその方がうれしいけど――
だれか、どうしてなのか調べてくれないかなぁ","お母さんが言うの
最近野菜がおいしくなくなったって
ねだんも高くなったからあまり買わないんだって
わたしはその方がうれしいけど――
だれか、どうしてなのか調べてくれないかなぁ","ui\00_message\quest_info\q21016017_00.gmd","\quest\q21016017.arc","q21016017.arc","3"
