"0","","異質なる大石塊、アーク
おそらくこれは、この地にあってはならぬもの","異質なる大石塊、アーク
おそらくこれは、この地にあってはならぬもの","ui\00_message\pawn\talk\stage\feature3014\persona04.gmd","\pw_talk\pt_feature3014_persona04.arc","pt_feature3014_persona04.arc","4"
"0","0","気ぃつけて下さいよ、覚者さま
どっからオークがかかってくるか
分かりませんからね","気ぃつけて下さいよ、覚者さま
どっからオークがかかってくるか
分かりませんからね","ui\00_message\pawn\talk\stage\feature3030\persona07.gmd","\pw_talk\pt_feature3030_persona07.arc","pt_feature3030_persona07.arc","2"
"0","0","ガルドノックも砦としちゃ立派なもんですが
こう悪趣味に飾られちゃ
長く居たくはありませんね","ガルドノックも砦としちゃ立派なもんですが
こう悪趣味に飾られちゃ
長く居たくはありませんね","ui\00_message\pawn\talk\stage\feature3030\persona07.gmd","\pw_talk\pt_feature3030_persona07.arc","pt_feature3030_persona07.arc","3"
"0","0","覚者さま、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません","覚者さま、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません","ui\00_message\pawn\talk\stage\feature3030\persona07.gmd","\pw_talk\pt_feature3030_persona07.arc","pt_feature3030_persona07.arc","4"
"0","0","使えそうなものは持って行きましょう
上等なアイテムや宝なんかもありそうですぜ","使えそうなものは持って行きましょう
上等なアイテムや宝なんかもありそうですぜ","ui\00_message\pawn\talk\stage\feature3030\persona07.gmd","\pw_talk\pt_feature3030_persona07.arc","pt_feature3030_persona07.arc","5"
"0","0","マスター、広くて迷いやすいから
目的の場所は地図で確認しながら
行きましょう","マスター、広くて迷いやすいから
目的の場所は地図で確認しながら
行きましょう","ui\00_message\pawn\talk\stage\feature3030\persona08.gmd","\pw_talk\pt_feature3030_persona08.arc","pt_feature3030_persona08.arc","0"
"0","0","――ああ、もう！
この臭いに汚水に、どうにかならないかしら
オーク達はよく平気ね","――ああ、もう！
この臭いに汚水に、どうにかならないかしら
オーク達はよく平気ね","ui\00_message\pawn\talk\stage\feature3030\persona08.gmd","\pw_talk\pt_feature3030_persona08.arc","pt_feature3030_persona08.arc","1"
"0","0","マスター、何匹のオークが
潜んでいるか分からないわ
倒した後も気を緩めないでくださいね","マスター、何匹のオークが
潜んでいるか分からないわ
倒した後も気を緩めないでくださいね","ui\00_message\pawn\talk\stage\feature3030\persona08.gmd","\pw_talk\pt_feature3030_persona08.arc","pt_feature3030_persona08.arc","2"
"0","0","酷いわね――血塗れの杭や
骨の欠片があちこちに
これじゃ、連れ去られた人はきっと――","酷いわね――血塗れの杭や
骨の欠片があちこちに
これじゃ、連れ去られた人はきっと――","ui\00_message\pawn\talk\stage\feature3030\persona08.gmd","\pw_talk\pt_feature3030_persona08.arc","pt_feature3030_persona08.arc","3"
"0","0","マスター、注意してね
オークがどこから来るか分からないし","マスター、注意してね
オークがどこから来るか分からないし","ui\00_message\pawn\talk\stage\feature3030\persona08.gmd","\pw_talk\pt_feature3030_persona08.arc","pt_feature3030_persona08.arc","4"
"0","0","せっかくだし、見つけたアイテムは
もらっておきましょう
砦だもの、それなりの品が手に入るかも","せっかくだし、見つけたアイテムは
もらっておきましょう
砦だもの、それなりの品が手に入るかも","ui\00_message\pawn\talk\stage\feature3030\persona08.gmd","\pw_talk\pt_feature3030_persona08.arc","pt_feature3030_persona08.arc","5"
"0","0","先が暗く見通しが悪いです
十分にご注意を","先が暗く見通しが悪いです
十分にご注意を","ui\00_message\pawn\talk\stage\feature3031\persona01.gmd","\pw_talk\pt_feature3031_persona01.arc","pt_feature3031_persona01.arc","0"
"0","0","かつての、旧時代の中心都市――
崩壊してなお、かなりの壮大さです","かつての、旧時代の中心都市――
崩壊してなお、かなりの壮大さです","ui\00_message\pawn\talk\stage\feature3031\persona01.gmd","\pw_talk\pt_feature3031_persona01.arc","pt_feature3031_persona01.arc","1"
"0","0","アークと同じような意匠や
装置があちこちにありますね","アークと同じような意匠や
装置があちこちにありますね","ui\00_message\pawn\talk\stage\feature3031\persona01.gmd","\pw_talk\pt_feature3031_persona01.arc","pt_feature3031_persona01.arc","2"
"0","0","過去の手掛かりや記録も
ここならそれなりに残って
いるかもしれません","過去の手掛かりや記録も
ここならそれなりに残って
いるかもしれません","ui\00_message\pawn\talk\stage\feature3031\persona01.gmd","\pw_talk\pt_feature3031_persona01.arc","pt_feature3031_persona01.arc","3"
"0","0","こういった場所は必ず魔物やならず者が
潜んでいます
覚者さま、周囲にご注意を","こういった場所は必ず魔物やならず者が
潜んでいます
覚者さま、周囲にご注意を","ui\00_message\pawn\talk\stage\feature3031\persona01.gmd","\pw_talk\pt_feature3031_persona01.arc","pt_feature3031_persona01.arc","4"
"0","0","何か使えるものがあるかもしれませんね","何か使えるものがあるかもしれませんね","ui\00_message\pawn\talk\stage\feature3031\persona01.gmd","\pw_talk\pt_feature3031_persona01.arc","pt_feature3031_persona01.arc","5"
"0","0","大丈夫です
こんなとこ、こ、怖いわけじゃ――","大丈夫です
こんなとこ、こ、怖いわけじゃ――","ui\00_message\pawn\talk\stage\feature3031\persona02.gmd","\pw_talk\pt_feature3031_persona02.arc","pt_feature3031_persona02.arc","0"
"0","0","メルゴダ護政区――
昔は、白竜神殿みたいに大勢の人が
暮らしていたのでしょうか","メルゴダ護政区――
昔は、白竜神殿みたいに大勢の人が
暮らしていたのでしょうか","ui\00_message\pawn\talk\stage\feature3031\persona02.gmd","\pw_talk\pt_feature3031_persona02.arc","pt_feature3031_persona02.arc","1"
"0","0","かなり崩壊が進んでいます
落ちたり転ばないよう、注意しないと――","かなり崩壊が進んでいます
落ちたり転ばないよう、注意しないと――","ui\00_message\pawn\talk\stage\feature3031\persona02.gmd","\pw_talk\pt_feature3031_persona02.arc","pt_feature3031_persona02.arc","2"
"0","0","うぅ――
錬金の魔物がたくさん潜んでいそうです","うぅ――
錬金の魔物がたくさん潜んでいそうです","ui\00_message\pawn\talk\stage\feature3031\persona02.gmd","\pw_talk\pt_feature3031_persona02.arc","pt_feature3031_persona02.arc","3"
"0","0","き、気を付けていきましょう
何が出るか――！","き、気を付けていきましょう
何が出るか――！","ui\00_message\pawn\talk\stage\feature3031\persona02.gmd","\pw_talk\pt_feature3031_persona02.arc","pt_feature3031_persona02.arc","4"
"0","0","何か役に立ちそうなものがあれば――","何か役に立ちそうなものがあれば――","ui\00_message\pawn\talk\stage\feature3031\persona02.gmd","\pw_talk\pt_feature3031_persona02.arc","pt_feature3031_persona02.arc","5"
"0","0","こういう場所は魔物が巣くうと
相場が決まっています！
ご注意を","こういう場所は魔物が巣くうと
相場が決まっています！
ご注意を","ui\00_message\pawn\talk\stage\feature3031\persona03.gmd","\pw_talk\pt_feature3031_persona03.arc","pt_feature3031_persona03.arc","0"
"0","0","かなり規模の大きな都ですね
白竜神殿、いやそれ以上かもしれません！","かなり規模の大きな都ですね
白竜神殿、いやそれ以上かもしれません！","ui\00_message\pawn\talk\stage\feature3031\persona03.gmd","\pw_talk\pt_feature3031_persona03.arc","pt_feature3031_persona03.arc","1"
"0","0","マスター、探索し甲斐がありますね！
いたるところに錬金の資料や道具
がありそうです！","マスター、探索し甲斐がありますね！
いたるところに錬金の資料や道具
がありそうです！","ui\00_message\pawn\talk\stage\feature3031\persona03.gmd","\pw_talk\pt_feature3031_persona03.arc","pt_feature3031_persona03.arc","2"
"0","0","錬金術で改造された魔物は強敵です
くれぐれも油断なさらぬよう","錬金術で改造された魔物は強敵です
くれぐれも油断なさらぬよう","ui\00_message\pawn\talk\stage\feature3031\persona03.gmd","\pw_talk\pt_feature3031_persona03.arc","pt_feature3031_persona03.arc","3"
"0","0","周りを探せばアイテムや使えるものが
落ちてるかもしれませんよ！","周りを探せばアイテムや使えるものが
落ちてるかもしれませんよ！","ui\00_message\pawn\talk\stage\feature3031\persona03.gmd","\pw_talk\pt_feature3031_persona03.arc","pt_feature3031_persona03.arc","4"
"0","0","どこから何が来ようが
ねじ伏せるのみっ！","どこから何が来ようが
ねじ伏せるのみっ！","ui\00_message\pawn\talk\stage\feature3031\persona03.gmd","\pw_talk\pt_feature3031_persona03.arc","pt_feature3031_persona03.arc","5"
"0","0","十分周囲に警戒を――","十分周囲に警戒を――","ui\00_message\pawn\talk\stage\feature3031\persona04.gmd","\pw_talk\pt_feature3031_persona04.arc","pt_feature3031_persona04.arc","0"
"0","0","メルゴダ護政区は、神殿により
立ち入りが禁じられた都
それは、理に反する術の研究がゆえ","メルゴダ護政区は、神殿により
立ち入りが禁じられた都
それは、理に反する術の研究がゆえ","ui\00_message\pawn\talk\stage\feature3031\persona04.gmd","\pw_talk\pt_feature3031_persona04.arc","pt_feature3031_persona04.arc","1"
"0","0","固く閉ざされた大扉も、どこかに開閉用の
装置があるはず","固く閉ざされた大扉も、どこかに開閉用の
装置があるはず","ui\00_message\pawn\talk\stage\feature3031\persona04.gmd","\pw_talk\pt_feature3031_persona04.arc","pt_feature3031_persona04.arc","2"
"0","0","かつて都を守った錬金の被造物も
制御を離れ、今やただの魔物と同じ
過ぎた知は、人にとっても脅威","かつて都を守った錬金の被造物も
制御を離れ、今やただの魔物と同じ
過ぎた知は、人にとっても脅威","ui\00_message\pawn\talk\stage\feature3031\persona04.gmd","\pw_talk\pt_feature3031_persona04.arc","pt_feature3031_persona04.arc","3"
"0","0","こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を","こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を","ui\00_message\pawn\talk\stage\feature3031\persona04.gmd","\pw_talk\pt_feature3031_persona04.arc","pt_feature3031_persona04.arc","4"
"0","0","有用なものがあれば、入手を","有用なものがあれば、入手を","ui\00_message\pawn\talk\stage\feature3031\persona04.gmd","\pw_talk\pt_feature3031_persona04.arc","pt_feature3031_persona04.arc","5"
"0","0","こういった探索は、冒険譚には必要な一幕
さぁ行く手の魔物を倒し、進みましょう","こういった探索は、冒険譚には必要な一幕
さぁ行く手の魔物を倒し、進みましょう","ui\00_message\pawn\talk\stage\feature3031\persona05.gmd","\pw_talk\pt_feature3031_persona05.arc","pt_feature3031_persona05.arc","0"
"0","0","偉大にして愚かなる滅びの都――
といったところでしょうか
白竜さまの庇護の下にあったなら
今なおその栄光は続いていたでしょうに","偉大にして愚かなる滅びの都――
といったところでしょうか
白竜さまの庇護の下にあったなら
今なおその栄光は続いていたでしょうに","ui\00_message\pawn\talk\stage\feature3031\persona05.gmd","\pw_talk\pt_feature3031_persona05.arc","pt_feature3031_persona05.arc","1"
"0","0","巨大な扉がいくつかあるようです
さすがに、普通に押し開けるというわけには
いきませんね","巨大な扉がいくつかあるようです
さすがに、普通に押し開けるというわけには
いきませんね","ui\00_message\pawn\talk\stage\feature3031\persona05.gmd","\pw_talk\pt_feature3031_persona05.arc","pt_feature3031_persona05.arc","2"
