#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい","覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい",ui\00_message\quest\q60200001.gmd,\quest\q60200001.arc,q60200001.arc,5
0,,"っていう冗談はおいといて
特別なプライベートビーチへの扉を
僕たちの後ろに開けておいた","っていう冗談はおいといて
特別なプライベートビーチへの扉を
僕たちの後ろに開けておいた",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,6
0,,"一足先に行っててくれないかな
僕らも後から向かうからさ","一足先に行っててくれないかな
僕らも後から向かうからさ",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,7
0,,"僕らの後ろに、ビーチへの入口を開けておいた
そこから先にビーチに行っててくれ
僕たちも後から向かうからさ","僕らの後ろに、ビーチへの入口を開けておいた
そこから先にビーチに行っててくれ
僕たちも後から向かうからさ",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,8
0,,"今だけ特別に、全ての覚者のために開かれた
超プライベートビーチ！","今だけ特別に、全ての覚者のために開かれた
超プライベートビーチ！",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,9
0,,"さ、僕たちとローテスリゾートビーチで
一緒に記念撮影といこうじゃない
きっと素敵な思い出になるぜ","さ、僕たちとローテスリゾートビーチで
一緒に記念撮影といこうじゃない
きっと素敵な思い出になるぜ",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,10
0,,"おっと、もちろん水着じゃないとダメだぞ
なんてったってここはビーチ！
水着こそがここでの正装！","おっと、もちろん水着じゃないとダメだぞ
なんてったってここはビーチ！
水着こそがここでの正装！",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,11
0,,"まだしばらくビーチは開かれてる
他の覚者と遊ぶも良し、ゆっくりするも良し
皆でサマーバケーションを堪能しよう！","まだしばらくビーチは開かれてる
他の覚者と遊ぶも良し、ゆっくりするも良し
皆でサマーバケーションを堪能しよう！",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,12
0,,"今年もアツい季節がやってきたわね
水着に着替えてビーチに繰り出しましょ","今年もアツい季節がやってきたわね
水着に着替えてビーチに繰り出しましょ",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,13
0,,"せっかくのビーチで記念撮影なんだから
無粋な甲冑姿じゃだめよ
私たちみたいに水着を着てね","せっかくのビーチで記念撮影なんだから
無粋な甲冑姿じゃだめよ
私たちみたいに水着を着てね",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,14
0,,"キャメロンちゃんのところで水着をゲットするか
あとはそうねぇ、たとえばストロングバンデット
それにコケティッシュバックス、
あ！フィッシャーマンズパンツなんかもいいわね","キャメロンちゃんのところで水着をゲットするか
あとはそうねぇ、たとえばストロングバンデット
それにコケティッシュバックス、
あ！フィッシャーマンズパンツなんかもいいわね",ui\00_message\quest\q60200033.gmd,\quest\q60200033.arc,q60200033.arc,15
0,,"どう？　眩しい夏、楽しんでるぅ？
今の貴方の水着も素敵だと思うけど
ビーチで輝くには、よりゴージャスな水着が
マストでしょ！","どう？　眩しい夏、楽しんでるぅ？
今の貴方の水着も素敵だと思うけど
ビーチで輝くには、よりゴージャスな水着が
マストでしょ！",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,0
0,,"私たちが来ている水着はどこで売ってるか？
ざんねーん、この水着は売ってないのよぉ
でもガッカリしないで、手に入れる方法があるわ","私たちが来ている水着はどこで売ってるか？
ざんねーん、この水着は売ってないのよぉ
でもガッカリしないで、手に入れる方法があるわ",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,1
0,,"近頃、「黄金ヤシの実」が大量に発生して
魔物たちが食い散らかしているのは知ってるぅ？
実はその「黄金ヤシの実」から作られる繊維で
この輝く水着は出来ているの","近頃、「黄金ヤシの実」が大量に発生して
魔物たちが食い散らかしているのは知ってるぅ？
実はその「黄金ヤシの実」から作られる繊維で
この輝く水着は出来ているの",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,2
0,,"だからぁ、魔物を倒して《黄金ヤシの繊維》を
手に入れれば、輝く水着を作ることが出来るってわけ
まずは1つでいいから手に入れてきて！
あ、もちろん水着を着てねぇ～","だからぁ、魔物を倒して《黄金ヤシの繊維》を
手に入れれば、輝く水着を作ることが出来るってわけ
まずは1つでいいから手に入れてきて！
あ、もちろん水着を着てねぇ～",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,3
0,,"水着をきて敵を倒したらぁ
《黄金ヤシの繊維》が手に入るわ
それを持って来てねぇ","水着をきて敵を倒したらぁ
《黄金ヤシの繊維》が手に入るわ
それを持って来てねぇ",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,4
0,,"あ、そうそう大事なことを教えるわね
期間限定のリゾートビーチにも
たまにヤシの繊維が流れ着くの
浜辺を探してみてもいいかもね","あ、そうそう大事なことを教えるわね
期間限定のリゾートビーチにも
たまにヤシの繊維が流れ着くの
浜辺を探してみてもいいかもね",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,5
0,,"そう、それよぉ！
それをいっぱい集めて
グレゴリーのところで鑑定交換してもらうの","そう、それよぉ！
それをいっぱい集めて
グレゴリーのところで鑑定交換してもらうの",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,6
0,,"え？　必要な個数までは覚えてなぁい
詳しいことは本人に聞きにいってみたら？","え？　必要な個数までは覚えてなぁい
詳しいことは本人に聞きにいってみたら？",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,7
0,,"《黄金ヤシの繊維》と黄金の水着は
グレゴリーのところで交換できるわよぉ
詳しいことは本人に聞きに行ってみたら？","《黄金ヤシの繊維》と黄金の水着は
グレゴリーのところで交換できるわよぉ
詳しいことは本人に聞きに行ってみたら？",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,8
0,,"これはこれは、いつも御贔屓にどうも
黄金の水着、でございますか？
ええ、《黄金ヤシの繊維》と
交換してさしあげますぜ","これはこれは、いつも御贔屓にどうも
黄金の水着、でございますか？
ええ、《黄金ヤシの繊維》と
交換してさしあげますぜ",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,9
0,,"たくさん集まったら持ってきてください
ここでお待ちしておりますのでね
――へっへへ","たくさん集まったら持ってきてください
ここでお待ちしておりますのでね
――へっへへ",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,10
0,,"水着をゲットする方法はバッチリでしょ？
あとは頑張って素材をバンバン集めてね
これでビーチの視線は貴方だけのもの！","水着をゲットする方法はバッチリでしょ？
あとは頑張って素材をバンバン集めてね
これでビーチの視線は貴方だけのもの！",ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,11
0,,やぁ、海を満喫してるかい？,やぁ、海を満喫してるかい？,ui\00_message\quest\q60200034.gmd,\quest\q60200034.arc,q60200034.arc,12
0,,"よぉ！　珍しい戦術試練を始めたよ
スピリットランサーの基礎戦術についてさ","よぉ！　珍しい戦術試練を始めたよ
スピリットランサーの基礎戦術についてさ",ui\00_message\quest\q60200050.gmd,\quest\q60200050.arc,q60200050.arc,0
0,,"まだあまり知られてないジョブだからこそ
訓練し甲斐もあるだろ？
もちろん今回も一人で挑戦しなきゃならない","まだあまり知られてないジョブだからこそ
訓練し甲斐もあるだろ？
もちろん今回も一人で挑戦しなきゃならない",ui\00_message\quest\q60200050.gmd,\quest\q60200050.arc,q60200050.arc,1
0,,"《修練の祠》の場所はわかるよな？
神殿を出て左手、崖沿いさ
その中にいる案内人の騎士団員と話すんだ","《修練の祠》の場所はわかるよな？
神殿を出て左手、崖沿いさ
その中にいる案内人の騎士団員と話すんだ",ui\00_message\quest\q60200050.gmd,\quest\q60200050.arc,q60200050.arc,2
0,,"さあ、《修練の祠》へ行くんだ
案内人は神殿を出て左手を進めば、崖の上さ","さあ、《修練の祠》へ行くんだ
案内人は神殿を出て左手を進めば、崖の上さ",ui\00_message\quest\q60200050.gmd,\quest\q60200050.arc,q60200050.arc,3
0,,"与えられた試練を全てこなせた者のみ
《霊槍の証》を得ることができる","与えられた試練を全てこなせた者のみ
《霊槍の証》を得ることができる",ui\00_message\quest\q60200050.gmd,\quest\q60200050.arc,q60200050.arc,4
0,,"各試練のやり方について
わからなければ、今までに得た知識を
確認しながら臨むがいい","各試練のやり方について
わからなければ、今までに得た知識を
確認しながら臨むがいい",ui\00_message\quest\q60200050.gmd,\quest\q60200050.arc,q60200050.arc,5
