0,TUTORIAL_STEP_686,"カスタムメイド工房での<COL ffdc78>《武具のリミット解除》</COL>は
下記の２つを揃えることで
何度でも行うことができます

　①★４まで強化された武器や防具
　②素材やリムなどの必要な費用

また、付与される性能は
<COL ffdc78>リミット解除を試すたびに上書きされる</COL>ため
成功時に付与される性能例を
確認しながら行いましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step384.gmd,\tguide\tutorial_guide_384.arc,tutorial_guide_384.arc,0
146,syslog_clan_req,<NAME TARGET>からクラン加入申請がありました,<NAME TARGET> has requested to join the clan.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,146
147,syslog_clan_join_other,<NAME TARGET>がクランに加入しました,<NAME TARGET> has joined the clan.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,147
148,syslog_clan_join,<NAME TARGET>がクランに加入しました,<NAME TARGET> has joined the clan.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,148
149,syslog_clan_chg_master,<NAME TARGET>がクランマスターになりました,<NAME TARGET> is now the clan master.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,149
150,syslog_clan_chg_leader,<NAME TARGET>がクランリーダーになりました,<NAME TARGET> is now the clan leader.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,150
151,syslog_party_chg_leader,<NAME TARGET>がパーティーリーダーになりました,<NAME TARGET> is now the party leader.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,151
152,syslog_party_kicked,パーティーからはずれました,You have been kicked from the party.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,152
153,syslog_party_request_ok,パーティー要請が受諾されました,Party request has been accepted.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,153
154,syslog_pawn_lost_escape,<NAME PAWN>がロストを回避してリムストーンに帰還しました,<NAME PAWN> has been lost and sent to the Riftstone.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,154
155,syslog_charge_course_start,<NAME ETC> が発動しました,<NAME ETC> has been activated.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,155
156,syslog_charge_course_limit_1h,<NAME ETC> の効果が、残り1時間をきりました,<NAME ETC> has under one hour remaining.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,156
157,syslog_charge_course_limit_24h,<NAME ETC> の効果が、残り24時間をきりました,<NAME ETC> has under 24 hours remaining.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,157
158,syslog_charge_course_end,<NAME ETC> が切れました,<NAME ETC> has expired.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,158
159,syslog_content_entry,エクストリームミッションにエントリーしました,You have applied for the Extreme Mission.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,159
160,syslog_mission_quit_reject,コンテンツ途中離脱が拒否されました,Mission did not end because the request was rejected.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,160
161,syslog_mission_end,コンテンツを終了します,Mission has ended.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,161
162,syslog_mission_result_guid,リザルト確認後、担当NPC前に帰還します,"After confirming the results, you will be
returned in front of the NPC in charge.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,162
163,syslog_mission_npc_dying,護衛対象の体力が残りわずかです,The escort target only has little health remaining.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,163
164,syslog_mission_time_add,残り時間が<VAL>秒追加されました,Remaining time extended by <VAL> seconds.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,164
165,syslog_mission_time_less_60sec,残り60秒になりました,Less than 60 seconds remain in the mission.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,165
166,syslog_mission_time_less_30sec,残り30秒になりました,Less than 30 seconds remain in the mission.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,166
167,syslog_mission_time_less_10sec,残り10秒になりました,Less than 10 seconds remain in the mission.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,167
168,syslog_mission_time_over,時間切れになりました,Time is up.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,168
169,syslog_mission_quit_suggest,コンテンツ途中離脱の提案を行いました,A request has been made to end the mission.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,169
170,syslog_mission_quit_receive,コンテンツ途中離脱の提案がありました,You have received a request to end the mission.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,170
171,syslog_mission_quit_decide,コンテンツ途中離脱が決定されました,The request to end the mission was successful.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,171
172,syslog_pawn_adventure_dec,<NAME PAWN>の冒険回数が減りました,The remaining adventures of <NAME PAWN> has been reduced by 1.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,172
173,syslog_pawn_adventure_zero,"<NAME PAWN>の冒険回数が0になりました
パーティーから外れます","The remaining adventures of <NAME PAWN> is now 0.
They will leave the party.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,173
174,syslog_pawn_crafter_dec,<NAME PAWN>のクラフト回数が減りました,The remaining crafts of <NAME PAWN> has been reduced by 1.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,174
175,syslog_pawn_crafter_zero,<NAME PAWN>のクラフト回数が0になりました,The remaining crafts of <NAME PAWN> is now 0.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,175
176,syslog_item_deliver,<NAME ITEM>を<VAL>個、納品しました,<NAME ITEM> x<VAL> has been delivered.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,176
177,syslog_stamp_bonus_day,受け取っていない連続スタンプボーナスがあります,"There is a consecutive stamp bonus
you have not claimed.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,177
178,syslog_stamp_bonus_cumulative,受け取っていない累計スタンプボーナスがあります,"There is a cumulative stamp bonus
you have not claimed.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,178
179,syslog_mission_interruption,コンテンツを中断します,The mission has been interrupted.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,179
180,syslog_touchom_areamaster_lock,エリアマスターにより封鎖されている――,This has been blocked by the Area Master.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,180
181,syslog_soloquest_lock,現在クエストを受注する事は出来ません。謁見の間でレオに話しかけてメインクエストを進行してください,You cannot accept personal quests at the moment. Please progress through the main quest by speaking to Leo.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,181
182,syslog_areamaster_ap_get_ex,"<NAME AREA>のエリアポイント
<VAL> (+<VAL>) <UNIT AP>を獲得しました","Area points for <NAME AREA>:
Gained <VAL> (+<VAL>) <UNIT AP>.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,182
183,syslog_mission_jp_get,ジョブポイントを<VAL JP>獲得しました,Gained <VAL JP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,183
184,syslog_mission_jp_get_ex,ジョブポイントを<VAL> (+<VAL>) <UNIT JP>獲得しました,Obtained <VAL> (+<VAL>) <UNIT JP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,184
185,syslog_quest_pawn_xp_get,<NAME PAWN>が<VAL XP>獲得しました,<NAME PAWN> gained <VAL XP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,185
186,syslog_quest_pawn_xp_get_ex,<NAME PAWN>が<VAL> (+<VAL>) <UNIT XP>獲得しました,<NAME PAWN> gained <VAL> (+<VAL>) <UNIT XP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,186
187,syslog_mission_pawn_jp,<NAME PAWN>が<VAL JP>獲得しました,<NAME PAWN> gained <VAL JP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,187
188,syslog_mission_pawn_jp_ex,<NAME PAWN>が<VAL> (+<VAL>) <UNIT JP>獲得しました,<NAME PAWN> gained <VAL> (+<VAL>) <UNIT JP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,188
189,syslog_goldstone_get,黄金石を<VAL>個、入手しました（所持数：<VAL>）,Golden Gemstones x<VAL> obtained (have: <VAL>).,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,189
190,syslog_silvertickets_get,シルバーチケットを<VAL>枚、入手しました（所持数：<VAL>）,Silver Tickets x<VAL> (have: <VAL>).,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,190
191,syslog_success_input_eventcode,イベントコードの入力に成功しました,Event code input was successful.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,191
192,syslog_receipt_mailitem,メールで特典アイテムをお受け取りください,"Please check your mail to
receive the items.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,192
193,syslog_party_num_talk,パーティーメンバーがあと<VAL>人話しかけていません,パーティーメンバーがあと<VAL>人話しかけていません〈syslog_party_num_talk〉,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,193
194,syslog_quest_end_dist_cancel,＜<VAL>＞の配信期間が終了したためクエスト破棄されました,"Quest ""<VAL>"" has expired.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,194
195,syslog_awaitquest_auto_cancel,受注待ちクエスト＜<VAL>＞を破棄しました,受注待ちクエスト＜<VAL>＞を破棄しました〈syslog_awaitquest_auto_cancel〉,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,195
196,syslog_craft_recieve2,<NAME ITEM>を<VAL>個、受け取りました,<NAME ITEM> x<VAL> obtained.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,196
197,syslog_silvertichet_lost,シルバーチケットを<VAL>枚、消費しました（所持数：<VAL>）,Silver Tickets x<VAL> spent (have: <VAL>).,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,197
198,syslog_goldstone_lost,黄金石を<VAL>個、消費しました（所持数：<VAL>）,Golden Gemstones x<VAL> spent (have: <VAL>).,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,198
199,syslog_bo_lost,<VAL BO>を消費しました,<VAL BO> spent.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,199
200,syslog_rim_lost,<VAL R>を消費しました,<VAL R> spent.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,200
201,syslog_money_lost,<VAL G>を消費しました,<VAL G> spent.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,201
202,syslog_login_unclaimed_qreward,保管ボックスに未受け取りのクエスト報酬があります,"There are quest rewards that can be
claimed at the Storage Box.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,202
203,syslog_quest_repeat_reward,＜<NAME QUEST>＞の報酬に、繰り返しボーナスが適用されました,"Earned a bonus reward for repeating ""<NAME QUEST>"".",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,203
204,syslog_quest_undiscover_reward,＜<NAME QUEST>＞の未公開報酬を獲得しました,"Earned the hidden reward for ""<NAME QUEST>"".",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,204
205,syslog_quest_help_reward,リーダーが＜<NAME QUEST>＞をクリアしたため、アシスト報酬を獲得しました,"Party leader has cleared ""<NAME QUEST>"" and you have received a reward for assisting.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,205
206,syslog_quest_party_bonus,パーティーでの＜<NAME QUEST>＞クリアにより、報酬にパーティーボーナスが適用されました,"Party has completed ""<NAME QUEST>"" and you have received a party bonus.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,206
207,syslog_quest_cannot_progress_party,リーダーと進行状況が異なるため、<NAME TARGET>の＜<NAME QUEST>＞が進行保留になりました,"The quest progress between the party leader and <NAME TARGET> for ""<NAME QUEST>"" is different.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,207
208,syslog_quest_can_progress_party,<NAME TARGET>の＜<NAME QUEST>＞が進行可能になりました,"<NAME TARGET>'s quest ""<NAME QUEST>"" can now progress.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,208
209,syslog_quest_wait_order,パーティーリーダーの＜<NAME QUEST>＞が受注待ちになりました,"The party leader's quest ""<NAME QUEST>"" has orders waiting.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,209
210,syslog_quest_can_progress_leader,パーティーリーダーの＜<NAME QUEST>＞が進行可能になりました,"Because of the party leader, ""<NAME QUEST>"" can now progress.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,210
211,syslog_quest_can_progress,＜<NAME QUEST>＞が進行可能になりました,"""<NAME QUEST>"" can now progress.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,211
212,syslog_quest_cannot_progress_leader,パーティーリーダーの＜<NAME QUEST>＞が進行不可になりました,"Because of the party leader, ""<NAME QUEST>"" can no longer progress.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,212
213,syslog_quest_cannot_progress,＜<NAME QUEST>＞が進行不可になりました,"""<NAME QUEST>"" can no longer progress.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,213
214,syslog_quest_party_progress_myself,＜<VAL>＞を進行しようとしました（あと<VAL>人で進行）,＜<VAL>＞を進行しようとしました（あと<VAL>人で進行）〈syslog_quest_party_progress_myself〉,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,214
215,syslog_quest_party_progress,＜<VAL>＞をパーティーメンバーが進行しようとしました（あと<VAL>人で進行）,＜<VAL>＞をパーティーメンバーが進行しようとしました（あと<VAL>人で進行）〈syslog_quest_party_progress〉,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,215
216,syslog_quest_party_order_myself,＜<VAL>＞を受注しようとしました（あと<VAL>人で受注）,＜<VAL>＞を受注しようとしました（あと<VAL>人で受注）〈syslog_quest_party_order_myself〉,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,216
217,syslog_quest_party_order,＜<VAL>＞をパーティーメンバーが受注しようとしました（あと<VAL>人で受注）,＜<VAL>＞をパーティーメンバーが受注しようとしました（あと<VAL>人で受注）〈syslog_quest_party_order〉,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,217
218,syslog_reward_box_limit_over,"報酬ボックスの報酬件数がいっぱいです
容量を超えると古い報酬は失われます","Your reward box is full.
When it exceeds capacity, the oldest reward will be lost.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,218
219,syslog_gacha_msg_drawn_by_a_stone,黄金石<VAL>個を消費して、ロットを1回まわしました,"Spending <VAL> Golden Gemstones, you drew 1 lot.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,219
220,syslog_gacha_msg_drawn_by_stones,黄金石<VAL>個を消費して、ロットを<VAL>連続でまわしました,"Spending <VAL> Golden Gemstones, you
drew <VAL> lots in succession.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,220
221,syslog_gacha_msg_drawn_by_a_ticket,チケット<VAL>枚を消費して、ロットを1回まわしました,"Spending <VAL> Tickets, you drew 1 lot.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,221
222,syslog_gacha_msg_drawn_by_a_tickets,チケット<VAL>枚を消費して、ロットを<VAL>連続でまわしました,"Spending <VAL> Tickets, you
drew <VAL> lots in succession.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,222
223,syslog_pawn_instruction_others,"<NAME TARGET>がポーンに
<PORD>を命令しました","<NAME TARGET> has given the pawn order of 
<PORD> to their pawns.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,223
224,syslog_quest_decide_deliver,＜<NAME QUEST>＞の納品目標を達成しました,"""<NAME QUEST>"" delivery objective achieved.",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,224
225,syslog_jp_possession_max_notice,"ジョブポイントの所持量が最大に近づいています
( <VAL> / <VAL JP> )","You are almost maxed out on Job Points.
(<VAL>/<VAL JP>)",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,225
226,syslog_jp_possession_max,ジョブポイントが最大に達したため、これ以上獲得できません,You have reached the maximum amount of Job Points and cannot earn any more.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,226
227,syslog_jp_possession_max_notice_pawn,"<NAME PAWN>のジョブポイントの所持量が最大に近づいています
( <VAL> / <VAL JP> )","<NAME PAWN> is almost maxed out on Job Points.
(<VAL>/<VAL JP>)",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,227
228,syslog_jp_possession_max_pawn,<NAME PAWN>のジョブポイントが最大に達したため、これ以上獲得できません,<NAME PAWN> has reached the maximum amount of Job Points and cannot earn any more.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,228
229,syslog_rentalpoint_get,レンタルポイントを<VAL RP>獲得しました,Obtained <VAL RP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,229
230,syslog_rentalpoint_get_ex,レンタルポイントを<VAL> (+<VAL>) <UNIT RP>獲得しました,Obtained <VAL> (+<VAL>) <UNIT RP>.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,230
231,syslog_rentalpoint_lost,レンタルポイントを<VAL RP>消費しました,<VAL RP> consumed.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,231
232,syslog_break_region_raid_boss,"<VAL>の部位破壊に成功！
討伐成功時にボーナス追加！","Successfully broke part of <VAL>!
Additional bonus on clear!",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,232
233,syslog_quest_progress_failed,"＜<NAME QUEST>＞の進行に失敗しました
クエストログで進行状況を確認してください","＜<NAME QUEST>＞の進行に失敗しました
クエストログで進行状況を確認してください〈syslog_quest_progress_failed〉",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,233
234,syslog_break_region_lose_raid_boss,<VAL>の部位が壊れた！,Part of <VAL> has broken!,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,234
235,syslog_clan_member_login,%sがログインしました,%s has logged in.,ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,235
236,syslog_clan_member_getachievement,%sがアチーブメント「%s」を獲得しました,"%s earned achievement ""%s"".",ui\00_message\ui\system_log.gmd,\ui\gui_cmn.arc,gui_cmn.arc,236
