"0","","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","ui\00_message\quest\q10310601.gmd","\quest\q10310601.arc","q10310601.arc","87"
"0","","母ちゃんに教えてやらなきゃな――
<NPC 681>様、俺が覚者さんに
憧れてたの知ってて会わせてくれたのかな？","母ちゃんに教えてやらなきゃな――
<NPC 681>様、俺が覚者さんに
憧れてたの知ってて会わせてくれたのかな？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","31"
"0","","――――
うわ！
まだいらっしゃったんですか！？","――――
うわ！
まだいらっしゃったんですか！？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","32"
"0","","おいおい、そいつが
ぶつかってきたんだ！","おいおい、そいつが
ぶつかってきたんだ！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","33"
"0","","全く、憲兵ってのは王国兵と違って
前を見て歩くこともできねえのか？","全く、憲兵ってのは王国兵と違って
前を見て歩くこともできねえのか？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","34"
"0","","あなたは――覚者様？
ちょうど良かった！","あなたは――覚者様？
ちょうど良かった！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","35"
"0","","実は今、市民と憲兵が揉めていて
止めようにも止められなくて
困っていたんです！","実は今、市民と憲兵が揉めていて
止めようにも止められなくて
困っていたんです！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","36"
"0","","憲兵は侯爵様直属の私兵なので
どのように対応したらいいか
私一人では判断しかねていたのです――","憲兵は侯爵様直属の私兵なので
どのように対応したらいいか
私一人では判断しかねていたのです――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","37"
"0","","覚者様、申し訳ありませんが
私が応援を呼びに行っている間に
乱闘にならないよう治めていてください！
お願いします！","覚者様、申し訳ありませんが
私が応援を呼びに行っている間に
乱闘にならないよう治めていてください！
お願いします！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","38"
"0","","盗賊風情が――
あまり憲兵隊を舐めるなよ？
俺が一つ命令しさえすれば、お前など
一生牢獄暮らしなんだぞ！","盗賊風情が――
あまり憲兵隊を舐めるなよ？
俺が一つ命令しさえすれば、お前など
一生牢獄暮らしなんだぞ！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","39"
"0","","――あ？
なんだ貴様は、見世物じゃないぞ！","――あ？
なんだ貴様は、見世物じゃないぞ！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","40"
"0","","コイツが先にぶつかってきたんスよ
しかも謝りもしねえ――","コイツが先にぶつかってきたんスよ
しかも謝りもしねえ――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","41"
"0","","おいコイツまさか――
噂の“レジスタンス” とかいう
奴なんじゃねえか！？","おいコイツまさか――
噂の“レジスタンス” とかいう
奴なんじゃねえか！？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","42"
"0","","覚者さん、あんた――
面倒事に引き寄せられちまう体質か？","覚者さん、あんた――
面倒事に引き寄せられちまう体質か？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","43"
"0","","この件にあんたは関係ないんだ
早いとこ、立ち去った方がいいぜ
下手するとあんたまで――
このイカれた憲兵どもに捕まっちまう","この件にあんたは関係ないんだ
早いとこ、立ち去った方がいいぜ
下手するとあんたまで――
このイカれた憲兵どもに捕まっちまう","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","44"
"0","","憲兵ってのは自分の裁量で
一般人を逮捕できるのさ
だがそうする基準は曖昧で悪質だ――
王国兵も関わりたがらねぇ","憲兵ってのは自分の裁量で
一般人を逮捕できるのさ
だがそうする基準は曖昧で悪質だ――
王国兵も関わりたがらねぇ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","45"
"0","","装備や見た目は似ているが全く違うモンさ
なんでこんな奴らを飼ってる侯爵が
あれだけ敬われてるんだか――","装備や見た目は似ているが全く違うモンさ
なんでこんな奴らを飼ってる侯爵が
あれだけ敬われてるんだか――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","46"
"0","","なんだ、貴様――","なんだ、貴様――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","47"
"0","","まさか――そこの無礼な盗賊を
庇うつもりじゃないだろうな
一緒に執行妨害で連行されたいのか？","まさか――そこの無礼な盗賊を
庇うつもりじゃないだろうな
一緒に執行妨害で連行されたいのか？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","48"
"0","","<NPC 3259>を庇う","Stick up for <NPC 3259>","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","49"
"0","","そっとしておく","Keep silent","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","50"
"0","","――あ！
せ、先輩――覚者はやばいッス","――あ！
せ、先輩――覚者はやばいッス","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","51"
"0","","確か、侯爵の屋敷に
直接出入りしてたような――
これが侯爵の耳に入ったらまずいッスよ","確か、侯爵の屋敷に
直接出入りしてたような――
これが侯爵の耳に入ったらまずいッスよ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","52"
"0","","フン、臆病者め","フン、臆病者め","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","53"
"0","","ほう――いい度胸だな
憲兵に楯突くとどうなるか教えてやる！","ほう――いい度胸だな
憲兵に楯突くとどうなるか教えてやる！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","54"
"0","","あぁ、そんな――
一歩遅かったか","あぁ、そんな――
一歩遅かったか","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","55"
"0","","でも覚者様、あなたが治めて
くださったんですね
<NPC 3259>が無事で良かった――","でも覚者様、あなたが治めて
くださったんですね
<NPC 3259>が無事で良かった――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","56"
"0","","いやぁ、実は憲兵の横暴には
辟易していたんですよね
立場的にあんまり大きな声では
言えないんですけど――","いやぁ、実は憲兵の横暴には
辟易していたんですよね
立場的にあんまり大きな声では
言えないんですけど――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","57"
"0","","そういえば、覚者様は
なぜこんな場所に？","そういえば、覚者様は
なぜこんな場所に？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","58"
"0","","――え
警備交代時間の変更？
なんだ、そんなことだったんですね","――え
警備交代時間の変更？
なんだ、そんなことだったんですね","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","59"
"0","","こんな騒動に巻き込んですみません――
確かに承りました
ありがとうございます！","こんな騒動に巻き込んですみません――
確かに承りました
ありがとうございます！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","60"
"0","","あんた、余計なことにばかり
首を突っ込んでたら、いつか死ぬぜ？
――でも、今回は助かった","あんた、余計なことにばかり
首を突っ込んでたら、いつか死ぬぜ？
――でも、今回は助かった","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","61"
"0","","俺はこう見えて
結構義理堅い方なんだ
次会った時には、借りを返すよ","俺はこう見えて
結構義理堅い方なんだ
次会った時には、借りを返すよ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","62"
"0","","覚者様
あなたが治めてくださったんですね
さすがです――！","覚者様
あなたが治めてくださったんですね
さすがです――！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","63"
"0","","憲兵は確かに疎まれてますけど
あそこまで感じの悪い奴なんて珍しいんですよ
あれじゃ、まるでゴロツキだ――！","憲兵は確かに疎まれてますけど
あそこまで感じの悪い奴なんて珍しいんですよ
あれじゃ、まるでゴロツキだ――！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","64"
"0","","くそ――！
覚えてろよ","くそ――！
覚えてろよ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","65"
"0","","せ、せんぱぁーい！","せ、せんぱぁーい！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","66"
"0","","ちょっと、何があったのぉ？
騒がしいったらありゃしないわ","ちょっと、何があったのぉ？
騒がしいったらありゃしないわ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","67"
"0","","――ははぁ、また憲兵の奴らね？
最近デカい顔しちゃって
嫌～な感じなのよねぇ","――ははぁ、また憲兵の奴らね？
最近デカい顔しちゃって
嫌～な感じなのよねぇ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","68"
