"246","ABILITY_INFO_197","風圧の影響を受けなくなる","You are unaffected by wind pressure.","ui\00_message\skill\ability_info.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","246"
"233","CREATE_TIMES_WARNING","※最大<VAL>回 (クラフト回数を消費します)","※ Maximum <VAL> times
(will consume the craft number of times)","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","233"
"234","HEADING_CREATE_TIMES","生産回数","Production Times","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","234"
"235","ANALYZE_BUTTON","パフォーマンス分析","Performance Analysis","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","235"
"236","ERROR_SHORTAGE_MATERIAL","素材が足りません","Insufficient materials","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","236"
"237","ERROR_SHORTAGE_MONEY","所持金が足りません","You do not have enough gold.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","237"
"238","ERROR_SHORTAGE_CRAFT_NUM","アシスタントの残りクラフト回数が足りません","The remaining Crafting total of the Assistant is not enough.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","238"
"239","ITEM_CREATE_TIMES","×<VAL>回","x<VAL> times","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","239"
"240","ERROR_CREST_CANNOT_BREAK","このクレストは破壊できません","This crest cannot be destroyed.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","240"
"241","PERFORMANCE_NO_EFFECT","効果なし","No Effect","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","241"
"242","BT_CHECK_CHEST","格納チェストを参照","See Storage Chest","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","242"
"243","DIALOG_CHECKING_CHEST","格納チェストを参照しています","Checking Storage Chest","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","243"
"244","ANNOUNCE_CHECK_NG_CHEST","格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります","Access to the Storage Chest is available while <OPCS> is active","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","244"
"245","TAB_SPECIAL","一時レンタル","One-time Rental","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","245"
"246","DIALOG_CONFIRM_GP_CREATE","以下の機能を利用しているため、このアイテムを
作成するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)","To create this item, you need <COL ffdc78> <VAL>Golden Gemstone pieces</COL>. Do you want to proceed?
(Have: <VAL>)","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","246"
"247","DIALOG_CONFIRM_GP_REINFORCE","以下の機能を利用しているため、このアイテムを
強化するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)","Due to the use of the following function, to strengthen this item, you will need <COL ffdc78>Golden Gemstones x<VAL></COL>.
Do you agree?
(Currently owned: <VAL>)","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","247"
"248","DIALOG_CONFIRM_GP_LACK_ERROR","黄金石が不足しています
(所持数：<VAL>)","You are running out of golden stones
(Number of golden stones in our possession：<VAL>)","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","248"
"249","HEADING_TIME_TO_MANDRA","育成時間","Training hours","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","249"
"250","HEADING_ADD_STATUS","追加ステータス","Additional Status","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","250"
"251","ROW_LIST","リスト","List","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","251"
"252","GUIDE_SELECT_ADD_STATUS","追加するステータスを選択してください","Please select the status you want to add","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","252"
"253","CRAFT_BTGUID_DISADDSTATUS","追加ステータスをはずす","Remove additional status","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","253"
"254","RECIPE_CATE_MATERIAL_ADD_STATUS","特質錬石","Slayer Stone","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","254"
"255","HEADING_ADD_STATUS2","Add Status","Add Status","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","255"
"256","HEADING_MATERIALS_CHANGE","Materials Change","Materials Change","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","256"
"257","GUIDE_MATERIALS_CHANGE","品質変更する装備を選択してください","Please select the equipment to change quality.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","257"
"258","ERROR_MATERIALS_CHANGE_001","このアイテムは品質変更できません","This item cannot have its quality changed.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","258"
"259","CRAFT_MATERIALS_CHANGE_NOTHING","品質変更できる装備がありません","There is no equipment that can change quality.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","259"
"260","ERROR_MATERIALS_CHANGE_002","品質が現状維持のまま、もしくは
低下する可能性があるため使用できません","Can't use it because there is a possibility that the quality will either remain the same or decrease.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","260"
"261","BUTTON_MATERIALS_CHANGE","変更","Change","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","261"
"262","DIALOG_CONFIRM_MATERIALS_CHANGE","このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL XP>","Would you like to change the quality of this item?

Cost of work：<VAL G>
Experience gained：<VAL XP>","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","262"
"263","DIALOG_CONFIRM_GP_MATERIALS_CHANGE","以下の機能を利用しているため、このアイテムを
品質変更するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)","Due to the use of the following function, to modify this item's quality, you will need <COL ffdc78>Golden Gemstone x<VAL></COL>.
Are you sure?
(Currently owned: <VAL>)","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","263"
"264","TITLE_MATERIALS_CHANGE","アイテムを品質変更しました","Item quality changed.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","264"
"265","DIALOG_CONFIRM_MATERIALS_CHANGE_EX","このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL> (+<VAL>) <UNIT XP>","Would you like to change the quality of this item?

Cost of work: <VAL G>
Experience gained: <VAL> (+<VAL>) <UNIT XP>","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","265"
"266","DIALOG_CONFIRM_REINFORCE_ADD_NO_SKIP","

<COL ffdc78>このアイテムの強化では
一度に２段階以上のグレードＵＰはできません</COL>

次のグレードで必要な強化ポイントを満たしていても
２段階目のグレードＵＰ直前でポイントが止まります","

<COL ffdc78>You cannot strengthen this item by more than two grades at a time.</COL>

Even if you meet the required enhancement points for the next grade, the points will stop accumulating right before the second-grade upgrade.","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","266"
"267","DIALOG_CONFIRM_REINFORCE_ADD_NO_NEXT_ITEM","

<COL ffdc78>次のグレードＵＰで
アイテムのグレードが最大になります</COL>","

<COL ffdc78>With the next upgrade, the item's grade will become the maximum.</COL>","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","267"
"268","GUIDE_MSG_BUY_BAZAAR","バザーで必要素材を購入する","Purchase necessary materials in the bazaar","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","268"
"269","CRAFT_MSG_DS_BONUS_UP","Dragon Ability Level","Dragon Ability Level","ui\00_message\ui\Craft_res.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","269"
"0","EDIT_MSG_TITLE_PLAYER_EDIT","Player Edit","Player Edit","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","0"
"1","EDIT_MSG_TITLE_PAWN_EDIT","Pawn Edit","Pawn Edit","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","1"
"2","EDIT_MSG_CATE_NAME","名前","Name","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","2"
"3","EDIT_MSG_CATE_SEX","性別","Gender","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","3"
"4","EDIT_MSG_CATE_PRESET","デザイナープリセット","Presets","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","4"
"5","EDIT_MSG_CATE_RANDOM","ランダム","Random","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","5"
"6","EDIT_MSG_CATE_HAIR","髪","Hair","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","6"
"7","EDIT_MSG_CATE_BONE","顔の輪郭","Face Shape","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","7"
"8","EDIT_MSG_CATE_EYE","目","Eyes","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","8"
"9","EDIT_MSG_CATE_EYEBROW","眉","Brows","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","9"
"10","EDIT_MSG_CATE_NOSE","鼻","Nose","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","10"
"11","EDIT_MSG_CATE_MOUSE","口","Mouth","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","11"
"12","EDIT_MSG_CATE_EAR","耳","Ears","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","12"
"13","EDIT_MSG_CATE_FASHION","ファッションメイク","Makeup","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","13"
"14","EDIT_MSG_CATE_COLOR","カラー","Color","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","14"
"15","EDIT_MSG_CATE_BODY","体格","Body Shape","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","15"
"16","EDIT_MSG_CATE_VOICE","声","Voice","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","16"
"17","EDIT_MSG_CATE_PERSONAL","口調","Personality","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","17"
"18","EDIT_MSG_CATE_VOICE_FREQUENTLY","発言頻度","Speech Rate","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","18"
"19","EDIT_MSG_CATE_DECISION","決定","Choose","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","19"
"20","EDIT_MSG_TYPE_NAME_LIMIT1","ファーストネーム（半角2～12文字）","First name (up to 2-12 characters)","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","20"
"21","EDIT_MSG_TYPE_NAME_LIMIT2","ファミリーネーム（半角2～8文字）","Last name (up to 2-8 characters)","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","21"
"22","EDIT_MSG_TYPE_NAME_GUIDE","付けたい名前を入力してください


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","Please enter the name you want.


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","22"
"23","EDIT_MSG_TYPE_NAME_GUIDE_ATTENTION","ファースト/ファミリーネーム
両方に入力してください

注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","First/last name.
Please enter both.
Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of the will be changed to lowercase","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","23"
"24","EDIT_MSG_TYPE_NAME_GUIDE_OK","<COL A39A70>入力ＯＫ</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL A39A70>Input OK.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","24"
"25","EDIT_MSG_TYPE_NAME_GUIDE_ERROR_NUMBER","<COL AA1414>文字数が不足、またはオーバーしています</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Too short, or too long.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of the name may only be a single character
 ・Initials of the name will be changed to uppercase
 ・Rest of the name will be changed to lowercase","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","25"
"26","EDIT_MSG_TYPE_NAME_GUIDE_ERROR_CHARACTER","<COL AA1414>使用できない文字が含まれています</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Contains unacceptable characters.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","26"
"27","EDIT_MSG_TYPE_NAME_GUIDE_ERROR_WORD","<COL AA1414>使用できない文字列が含まれています</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Contains unacceptable word.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","27"
"28","EDIT_MSG_TYPE_NAME_GUIDE_ERROR_USED","<COL AA1414>すでに使用されている名前です</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Name already in use.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","28"
"29","EDIT_MSG_TYPE_SEX_M","男性","Man","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","29"
"30","EDIT_MSG_TYPE_SEX_F","女性","Woman","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","30"
"31","EDIT_MSG_TYPE_VAL","タイプ<VAL>","Type <VAL>","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","31"
"32","EDIT_MSG_TYPE_HAIR_PARTS","髪のパーツ","Hair Style","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","32"
"33","EDIT_MSG_TYPE_HAIR_COLOR","髪のカラー","Hair Color","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","33"
"34","EDIT_MSG_TYPE_SOKUTOUBU","側頭部の幅","Temple Size","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","34"
"35","EDIT_MSG_TYPE_HITAI","額の奥行き","Forehead Depth","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","35"
"36","EDIT_MSG_TYPE_HOBONE_UPDOWN","頬骨の高さ","Cheek Height","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","36"
